Dark Matter mass = 11.5139 GeV
Coupling = 1.83402e-12T in GeV, sigmav in GeV^-2
0.0044232,-nan
0.00461727,-nan
0.00481984,-nan
0.00503131,-nan
0.00525205,-nan
0.00548247,-nan
0.00572301,-nan
0.0059741,-nan
0.0062362,-nan
0.00650981,-nan
0.00679542,-nan
0.00709356,-nan
0.00740478,-nan
0.00772965,-nan
0.00806878,-nan
0.00842278,-nan
0.00879232,-nan
0.00917807,-nan
0.00958075,-nan
0.0100011,-nan
0.0104399,-nan
0.0108979,-nan
0.011376,-nan
0.0118751,-nan
0.0123961,-nan
0.01294,-nan
0.0135077,-nan
0.0141004,-nan
0.014719,2.44857e-30
0.0153648,2.4484e-30
0.0160389,2.44822e-30
0.0167426,2.44804e-30
0.0174771,2.44785e-30
0.0182439,2.44765e-30
0.0190443,2.44744e-30
0.0198799,2.44722e-30
0.0207521,2.44699e-30
0.0216626,2.44675e-30
0.022613,2.4465e-30
0.0236051,2.44624e-30
0.0246407,2.44597e-30
0.0257218,2.44569e-30
0.0268503,2.44539e-30
0.0280283,2.44509e-30
0.029258,2.44477e-30
0.0305417,2.44443e-30
0.0318816,2.44408e-30
0.0332804,2.44372e-30
0.0347405,2.44333e-30
0.0362647,2.44294e-30
0.0378558,2.44252e-30
0.0395167,2.44209e-30
0.0412504,2.44164e-30
0.0430602,2.44117e-30
0.0449494,2.44067e-30
0.0469215,2.44016e-30
0.0489801,2.43963e-30
0.0511291,2.43907e-30
0.0533723,2.43848e-30
0.0557139,2.43788e-30
0.0581583,2.43724e-30
0.0607099,2.43658e-30
0.0633734,2.43589e-30
0.0661539,2.43517e-30
0.0690563,2.43441e-30
0.072086,2.43363e-30
0.0752487,2.43281e-30
0.0785501,2.43196e-30
0.0819964,2.43107e-30
0.0855939,2.43014e-30
0.0893492,2.42917e-30
0.0932693,2.42816e-30
0.0973613,2.4271e-30
0.101633,2.426e-30
0.106092,2.42485e-30
0.110747,2.42366e-30
0.115605,2.42241e-30
0.120677,2.42111e-30
0.125972,2.41975e-30
0.131499,2.41834e-30
0.137268,2.41686e-30
0.143291,2.41532e-30
0.149577,2.41372e-30
0.15614,2.41204e-30
0.16299,2.4103e-30
0.170141,2.40848e-30
0.177606,2.40659e-30
0.185398,2.40461e-30
0.193532,2.40256e-30
0.202023,2.40041e-30
0.210886,2.39818e-30
0.220139,2.39585e-30
0.229797,2.39342e-30
0.239879,2.39089e-30
0.250403,2.38826e-30
0.26139,2.38551e-30
0.272858,2.38265e-30
0.284829,2.37968e-30
0.297325,2.37658e-30
0.31037,2.37335e-30
0.323987,2.36999e-30
0.338202,2.36649e-30
0.35304,2.36284e-30
0.368529,2.35905e-30
0.384698,2.3551e-30
0.401576,2.351e-30
0.419194,2.34672e-30
0.437586,2.34228e-30
0.456784,2.33765e-30
0.476825,2.33284e-30
0.497745,2.32784e-30
0.519583,2.32264e-30
0.542379,2.31724e-30
0.566175,2.31162e-30
0.591015,2.30578e-30
0.616945,2.29971e-30
0.644013,2.29341e-30
0.672268,2.28686e-30
0.701763,2.28007e-30
0.732551,2.27301e-30
0.764691,2.26569e-30
0.798241,2.25808e-30
0.833262,2.2502e-30
0.869821,2.24202e-30
0.907983,2.23354e-30
0.947819,2.22475e-30
0.989404,2.21563e-30
1.03281,2.20619e-30
1.07813,2.19641e-30
1.12543,2.18628e-30
1.1748,2.17579e-30
1.22635,2.16494e-30
1.28015,2.15372e-30
1.33631,2.14211e-30
1.39494,2.1301e-30
1.45615,2.1177e-30
1.52003,2.10488e-30
1.58672,2.09165e-30
1.65634,2.07798e-30
1.72901,2.06389e-30
1.80486,2.04934e-30
1.88405,2.03435e-30
1.96671,2.0189e-30
2.053,2.00299e-30
2.14307,1.9866e-30
2.23709,1.96974e-30
2.33524,1.95239e-30
2.4377,1.93456e-30
2.54465,1.91623e-30
2.65629,1.89742e-30
2.77283,1.8781e-30
2.89448,1.85829e-30
3.02148,1.83797e-30
3.15404,1.81716e-30
3.29242,1.79584e-30
3.43687,1.77402e-30
3.58766,1.75171e-30
3.74506,1.72891e-30
3.90937,1.70562e-30
4.08089,1.68185e-30
4.25993,1.6576e-30
4.44683,1.63289e-30
4.64193,1.60772e-30
4.84558,1.58211e-30
5.05818,1.55606e-30
5.2801,1.52959e-30
5.51175,1.50271e-30
5.75357,1.47545e-30
6.006,1.44781e-30
6.26951,1.41981e-30
6.54457,1.39149e-30
6.83171,1.36285e-30
7.13144,1.33392e-30
7.44432,1.30472e-30
7.77093,1.27528e-30
8.11187,1.24563e-30
8.46777,1.21579e-30
8.83928,1.18579e-30
9.22709,1.15566e-30
9.63191,1.12543e-30
10.0545,1.09514e-30
10.4956,1.0648e-30
10.9561,1.03447e-30
11.4368,1.00416e-30
11.9386,9.73913e-31
12.4624,9.43765e-31
13.0091,9.13749e-31
13.5799,8.83898e-31
14.1757,8.54246e-31
14.7976,8.24828e-31
15.4468,7.95676e-31
16.1245,7.66825e-31
16.832,7.38307e-31
17.5705,7.10153e-31
18.3413,6.82395e-31
19.146,6.55062e-31
19.9861,6.28184e-31
20.8629,6.01787e-31
21.7782,5.75899e-31
22.7337,5.50543e-31
23.7311,5.25744e-31
24.7723,5.01521e-31
25.8592,4.77896e-31
26.9937,4.59644e-31
28.178,4.37504e-31
29.4143,4.16011e-31
30.7048,3.95174e-31
32.0519,3.75004e-31
33.4582,3.55506e-31
34.9261,3.36685e-31
36.4584,3.18544e-31
38.058,3.01082e-31
39.7277,2.843e-31
41.4707,2.68192e-31
43.2902,2.52754e-31
45.1895,2.37978e-31
47.1721,2.23856e-31
49.2417,2.10378e-31
51.4021,1.97532e-31
53.6573,1.85305e-31
56.0115,1.73709e-31
58.4689,1.62708e-31
61.0341,1.52276e-31
63.7119,1.42395e-31
66.5072,1.33049e-31
69.4251,1.24219e-31
72.471,1.15887e-31
75.6506,1.08034e-31
78.9696,1.00641e-31
82.4343,9.36907e-32
86.051,8.71616e-32
89.8264,8.10348e-32
93.7674,7.52924e-32
97.8813,6.99156e-32
102.176,6.48847e-32
106.659,6.01839e-32
111.338,5.57934e-32
116.223,5.16972e-32
121.322,4.78778e-32
126.645,4.43208e-32
132.201,4.101e-32
138.001,3.79298e-32
144.056,3.50669e-32
150.376,3.24076e-32
156.974,2.9939e-32
163.861,2.76489e-32
171.05,2.55254e-32
178.554,2.35576e-32
186.388,2.1735e-32
194.566,2.00477e-32
203.102,1.84864e-32
212.013,1.7042e-32
221.315,1.57069e-32
231.024,1.44728e-32
241.16,1.3333e-32
251.741,1.22802e-32
262.786,1.13085e-32
274.315,1.04115e-32
286.35,9.58415e-33
298.913,8.82092e-33
312.028,8.11717e-33
325.718,7.46857e-33
340.008,6.8707e-33
354.925,6.31983e-33
370.497,5.81238e-33
386.752,5.34503e-33
403.72,4.91479e-33
421.433,4.5186e-33
439.923,4.15392e-33
459.224,3.81829e-33
479.372,3.50946e-33
500.403,3.22533e-33
522.358,2.96396e-33
545.276,2.72355e-33
569.199,2.50246e-33
594.172,2.29915e-33
620.24,2.11222e-33
647.452,1.94037e-33
675.858,1.7824e-33
705.51,1.63716e-33
736.464,1.5037e-33
768.775,1.38106e-33
802.504,1.26836e-33
837.713,1.1648e-33
874.466,1.06966e-33
912.832,9.82225e-34
952.881,9.01924e-34
994.688,8.28158e-34
1038.33,7.604e-34
1083.88,6.9815e-34
1131.44,6.4099e-34
1181.08,5.88494e-34
1232.9,5.40271e-34
1286.99,4.95999e-34
1343.45,4.55343e-34
1402.39,4.18002e-34
1463.92,3.83724e-34
1528.15,3.5225e-34
1595.19,3.23345e-34
1665.18,2.96813e-34
1738.24,2.72448e-34
1814.5,2.50084e-34
1894.11,2.29548e-34
1977.21,2.10701e-34
2063.96,1.93398e-34
2154.51,1.77511e-34
2249.04,1.6293e-34
2347.71,1.49542e-34
2450.71,1.37253e-34
2558.24,1.25976e-34
2670.48,1.15621e-34
2787.64,1.0612e-34
2909.94,9.7396e-35
3037.61,8.93908e-35
3170.88,8.20412e-35
3310,7.52954e-35
3455.22,6.91055e-35
3606.82,6.34227e-35
3765.06,5.82083e-35
3930.25,5.34211e-35
4102.68,4.90274e-35
4282.68,4.4996e-35
4470.58,4.1295e-35
4666.72,3.78982e-35
4871.46,3.47807e-35
5085.19,3.19204e-35
5308.3,2.92945e-35
5541.19,2.68846e-35
5784.3,2.46728e-35
6038.08,2.26436e-35
6302.99,2.07806e-35
6579.53,1.90709e-35
6868.19,1.75019e-35
7169.53,1.60623e-35
7484.08,1.47407e-35
7812.43,1.35279e-35
8155.19,1.24148e-35
8512.99,1.13933e-35
8886.49,1.04558e-35
9276.37,9.59575e-36
9683.36,8.80617e-36
10108.2,8.08157e-36
10551.7,7.41658e-36
11014.6,6.8063e-36
11497.9,6.24624e-36
12002.3,5.73226e-36
12528.9,5.26057e-36
13078.6,4.82769e-36
13652.4,4.43055e-36
14251.4,4.06597e-36
14876.6,3.73139e-36
15529.3,3.42434e-36
16210.7,3.14256e-36
16921.9,2.88396e-36
17664.3,2.64664e-36
18439.3,2.42885e-36
19248.3,2.22898e-36
20092.8,2.04556e-36
20974.3,1.87724e-36
21894.6,1.72276e-36
22855.1,1.58099e-36
23857.9,1.4509e-36
24904.6,1.3315e-36
25997.3,1.22193e-36
27137.9,1.12138e-36
28328.5,1.02908e-36
29571.4,9.44394e-37
30868.8,8.6668e-37
32223.1,7.95362e-37
33636.8,7.29913e-37
35112.6,6.69849e-37
36653.1,6.14728e-37
38261.2,5.64143e-37
39939.9,5.17721e-37
41692.2,4.75118e-37
43521.4,4.36009e-37
45430.8,4.0013e-37
47424,3.67205e-37
49504.7,3.36988e-37
51676.6,3.09258e-37
53943.9,2.8381e-37
56310.6,2.60448e-37
58781.1,2.39017e-37
61360.1,2.19349e-37
64052.2,2.01299e-37
66862.4,1.84735e-37
69795.9,1.69534e-37
72858.1,1.55579e-37
76054.6,1.42777e-37
79391.4,1.31028e-37
82874.6,1.20246e-37
86510.6,1.10348e-37
90306.1,1.01268e-37
94268.2,9.29354e-38
98404,8.52882e-38
102721,7.82678e-38
107228,7.18276e-38
111933,6.59173e-38
116844,6.04933e-38
121970,5.55139e-38
127321,5.0946e-38
132907,4.67539e-38
138738,4.29055e-38
144825,3.93751e-38
151179,3.61352e-38
157812,3.31607e-38
164736,3.04322e-38
171963,2.79281e-38
179508,2.56293e-38
187384,2.35205e-38
195605,2.15852e-38
204187,1.98084e-38
213145,1.81785e-38
222497,1.66828e-38
232258,1.53096e-38
242448,1.40499e-38
253085,1.28939e-38
264189,1.18325e-38
275780,1.0859e-38
287879,9.96513e-39
300510,9.1452e-39
313694,8.39273e-39
327457,7.70191e-39
341824,7.06821e-39
356821,6.48641e-39
372476,5.95272e-39
388818,5.46293e-39
405877,5.01327e-39
423684,4.60079e-39
442272,4.22209e-39
461676,3.87471e-39
481932,3.55578e-39
503076,3.26322e-39
525148,2.99462e-39
548188,2.74823e-39
572239,2.52211e-39
597345,2.31452e-39
623552,2.12409e-39
650910,1.94925e-39
679468,1.78887e-39
709278,1.64163e-39
740397,1.50657e-39
772881,1.38256e-39
806790,1.26881e-39
842187,1.16438e-39
879136,1.06858e-39
917707,9.80622e-40
957970,8.99942e-40
1e+06,8.25869e-40
