Dark Matter mass = 339.322 GeV
Coupling = 9.14787e-12T in GeV, sigmav in GeV^-2
2.72887e-09,-nan
2.8486e-09,-nan
2.97358e-09,-nan
3.10404e-09,-nan
3.24022e-09,-nan
3.38238e-09,-nan
3.53078e-09,-nan
3.68569e-09,-nan
3.84739e-09,-nan
4.01619e-09,-nan
4.1924e-09,-nan
4.37633e-09,-nan
4.56834e-09,-nan
4.76877e-09,-nan
4.97799e-09,-nan
5.19639e-09,-nan
5.42438e-09,-nan
5.66237e-09,-nan
5.91079e-09,-nan
6.17012e-09,-nan
6.44083e-09,-nan
6.72341e-09,-nan
7.01839e-09,-nan
7.32631e-09,-nan
7.64774e-09,-nan
7.98328e-09,-nan
8.33353e-09,-nan
8.69915e-09,-nan
9.08082e-09,-nan
9.47922e-09,-nan
9.89511e-09,-nan
1.03292e-08,-nan
1.07824e-08,-nan
1.12555e-08,-nan
1.17493e-08,-nan
1.22648e-08,-nan
1.28029e-08,-nan
1.33646e-08,-nan
1.3951e-08,-nan
1.4563e-08,-nan
1.5202e-08,-nan
1.58689e-08,-nan
1.65652e-08,-nan
1.72919e-08,-nan
1.80506e-08,-nan
1.88425e-08,-nan
1.96692e-08,-nan
2.05322e-08,-nan
2.1433e-08,-nan
2.23733e-08,-nan
2.33549e-08,-nan
2.43796e-08,-nan
2.54492e-08,-nan
2.65658e-08,-nan
2.77313e-08,-nan
2.8948e-08,-nan
3.0218e-08,-nan
3.15438e-08,-nan
3.29278e-08,-nan
3.43724e-08,-nan
3.58805e-08,-nan
3.74547e-08,-nan
3.90979e-08,-nan
4.08133e-08,-nan
4.26039e-08,-nan
4.44731e-08,-nan
4.64243e-08,-nan
4.84611e-08,-nan
5.05873e-08,-nan
5.28067e-08,-nan
5.51235e-08,-nan
5.7542e-08,-nan
6.00666e-08,-nan
6.27019e-08,-nan
6.54529e-08,-nan
6.83245e-08,-nan
7.13222e-08,-nan
7.44513e-08,-nan
7.77178e-08,-nan
8.11275e-08,-nan
8.46869e-08,-nan
8.84024e-08,-nan
9.22809e-08,-nan
9.63296e-08,-nan
1.00556e-07,-nan
1.04968e-07,-nan
1.09573e-07,-nan
1.1438e-07,-nan
1.19399e-07,-nan
1.24637e-07,-nan
1.30105e-07,-nan
1.35814e-07,-nan
1.41772e-07,-nan
1.47992e-07,-nan
1.54485e-07,-nan
1.61263e-07,-nan
1.68338e-07,-nan
1.75724e-07,-nan
1.83433e-07,-nan
1.91481e-07,-nan
1.99882e-07,-nan
2.08652e-07,-nan
2.17806e-07,-nan
2.27362e-07,-nan
2.37337e-07,-nan
2.4775e-07,-nan
2.5862e-07,-nan
2.69966e-07,-nan
2.81811e-07,-nan
2.94175e-07,-nan
3.07081e-07,-nan
3.20554e-07,-nan
3.34618e-07,-nan
3.49299e-07,-nan
3.64624e-07,-nan
3.80621e-07,-nan
3.9732e-07,-nan
4.14752e-07,-nan
4.32949e-07,-nan
4.51944e-07,-nan
4.71772e-07,-nan
4.92471e-07,-nan
5.14077e-07,-nan
5.36632e-07,-nan
5.60175e-07,-nan
5.84752e-07,-nan
6.10408e-07,-nan
6.37188e-07,-nan
6.65144e-07,-nan
6.94326e-07,-nan
7.24789e-07,-nan
7.56588e-07,-nan
7.89782e-07,-nan
8.24433e-07,-nan
8.60604e-07,-nan
8.98361e-07,-nan
9.37776e-07,-nan
9.78919e-07,-nan
1.02187e-06,-nan
1.0667e-06,-nan
1.1135e-06,-nan
1.16235e-06,-nan
1.21335e-06,-nan
1.26659e-06,-nan
1.32215e-06,-nan
1.38016e-06,-nan
1.44072e-06,-nan
1.50392e-06,-nan
1.56991e-06,-nan
1.63878e-06,-nan
1.71068e-06,-nan
1.78574e-06,-nan
1.86408e-06,-nan
1.94587e-06,-nan
2.03124e-06,-nan
2.12036e-06,-nan
2.21339e-06,-nan
2.3105e-06,-nan
2.41187e-06,-nan
2.51768e-06,-nan
2.62814e-06,-nan
2.74345e-06,-nan
2.86381e-06,-nan
2.98946e-06,-nan
3.12062e-06,-nan
3.25753e-06,-nan
3.40045e-06,-nan
3.54964e-06,-nan
3.70537e-06,-nan
3.86794e-06,-nan
4.03764e-06,-nan
4.21479e-06,-nan
4.39971e-06,-nan
4.59274e-06,-nan
4.79424e-06,-nan
5.00458e-06,-nan
5.22415e-06,-nan
5.45335e-06,-nan
5.69261e-06,-nan
5.94236e-06,-nan
6.20307e-06,-nan
6.47523e-06,-nan
6.75932e-06,-nan
7.05587e-06,-nan
7.36544e-06,-nan
7.68859e-06,-nan
8.02591e-06,-nan
8.37804e-06,-nan
8.74561e-06,-nan
9.12931e-06,-nan
9.52985e-06,-nan
9.94796e-06,-nan
1.03844e-05,-nan
1.084e-05,-nan
1.13156e-05,-nan
1.18121e-05,-nan
1.23303e-05,-nan
1.28713e-05,-nan
1.3436e-05,-nan
1.40255e-05,-nan
1.46408e-05,-nan
1.52832e-05,-nan
1.59537e-05,-nan
1.66536e-05,-nan
1.73843e-05,-nan
1.8147e-05,-nan
1.89432e-05,-nan
1.97743e-05,-nan
2.06418e-05,-nan
2.15475e-05,-nan
2.24928e-05,-nan
2.34797e-05,-nan
2.45098e-05,-nan
2.55851e-05,-nan
2.67077e-05,-nan
2.78794e-05,-nan
2.91026e-05,-nan
3.03794e-05,-nan
3.17123e-05,-nan
3.31036e-05,-nan
3.4556e-05,-nan
3.60721e-05,-nan
3.76547e-05,-nan
3.93067e-05,-nan
4.10313e-05,-nan
4.28315e-05,-nan
4.47106e-05,-nan
4.66722e-05,-nan
4.87199e-05,-nan
5.08574e-05,-nan
5.30887e-05,-nan
5.54179e-05,-nan
5.78493e-05,-nan
6.03874e-05,-nan
6.30368e-05,-nan
6.58024e-05,-nan
6.86894e-05,-nan
7.17031e-05,-nan
7.48489e-05,-nan
7.81328e-05,-nan
8.15608e-05,-nan
8.51392e-05,-nan
8.88745e-05,-nan
9.27738e-05,-nan
9.68441e-05,-nan
0.000101093,-nan
0.000105528,-nan
0.000110158,-nan
0.000114991,-nan
0.000120036,-nan
0.000125303,-nan
0.0001308,-nan
0.000136539,-nan
0.000142529,-nan
0.000148783,-nan
0.00015531,-nan
0.000162124,-nan
0.000169237,-nan
0.000176662,-nan
0.000184413,-nan
0.000192504,-nan
0.00020095,-nan
0.000209766,-nan
0.000218969,-nan
0.000228576,-nan
0.000238605,-nan
0.000249073,-nan
0.000260001,-nan
0.000271408,-nan
0.000283316,-nan
0.000295746,-nan
0.000308721,-nan
0.000322266,-nan
0.000336405,-nan
0.000351164,-nan
0.000366571,-nan
0.000382654,-nan
0.000399442,-nan
0.000416967,-nan
0.000435261,-nan
0.000454358,-nan
0.000474292,-nan
0.000495101,-nan
0.000516823,-nan
0.000539498,-nan
0.000563167,-nan
0.000587875,-nan
0.000613668,-nan
0.000640591,-nan
0.000668696,-nan
0.000698035,-nan
0.00072866,-nan
0.000760629,-nan
0.000794,-nan
0.000828836,-nan
0.0008652,-nan
0.000903159,-nan
0.000942784,-nan
0.000984147,-nan
0.00102733,-nan
0.0010724,-nan
0.00111945,-nan
0.00116856,-nan
0.00121983,-nan
0.00127335,-nan
0.00132922,-nan
0.00138753,-nan
0.00144841,-nan
0.00151196,-nan
0.00157829,-nan
0.00164754,-nan
0.00171982,-nan
0.00179527,-nan
0.00187404,-nan
0.00195626,-nan
0.00204209,-nan
0.00213168,-nan
0.00222521,-nan
0.00232283,-nan
0.00242475,-nan
0.00253113,-nan
0.00264218,-nan
0.0027581,-nan
0.00287911,-nan
0.00300542,-nan
0.00313728,-nan
0.00327493,-nan
0.00341861,-nan
0.0035686,-nan
0.00372516,-nan
0.0038886,-nan
0.00405921,-nan
0.0042373,-nan
0.0044232,-nan
0.00461727,-nan
0.00481984,-nan
0.00503131,-nan
0.00525205,-nan
0.00548247,-nan
0.00572301,-nan
0.0059741,-nan
0.0062362,-nan
0.00650981,-nan
0.00679542,-nan
0.00709356,-nan
0.00740478,-nan
0.00772965,-nan
0.00806878,-nan
0.00842278,-nan
0.00879232,-nan
0.00917807,-nan
0.00958075,-nan
0.0100011,-nan
0.0104399,-nan
0.0108979,-nan
0.011376,-nan
0.0118751,-nan
0.0123961,-nan
0.01294,-nan
0.0135077,-nan
0.0141004,-nan
0.014719,-nan
0.0153648,-nan
0.0160389,-nan
0.0167426,0
0.0174771,0
0.0182439,0
0.0190443,0
0.0198799,0
0.0207521,0
0.0216626,0
0.022613,0
0.0236051,0
0.0246407,0
0.0257218,0
0.0268503,0
0.0280283,0
0.029258,0
0.0305417,0
0.0318816,0
0.0332804,0
0.0347405,0
0.0362647,0
0.0378558,0
0.0395167,0
0.0412504,0
0.0430602,0
0.0449494,0
0.0469215,0
0.0489801,0
0.0511291,0
0.0533723,0
0.0557139,0
0.0581583,0
0.0607099,0
0.0633734,0
0.0661539,0
0.0690563,0
0.072086,0
0.0752487,0
0.0785501,0
0.0819964,0
0.0855939,0
0.0893492,0
0.0932693,0
0.0973613,0
0.101633,0
0.106092,0
0.110747,0
0.115605,0
0.120677,0
0.125972,0
0.131499,0
0.137268,0
0.143291,0
0.149577,0
0.15614,0
0.16299,0
0.170141,0
0.177606,0
0.185398,0
0.193532,0
0.202023,0
0.210886,0
0.220139,0
0.229797,0
0.239879,0
0.250403,0
0.26139,0
0.272858,0
0.284829,0
0.297325,0
0.31037,0
0.323987,0
0.338202,0
0.35304,0
0.368529,0
0.384698,0
0.401576,0
0.419194,0
0.437586,0
0.456784,0
0.476825,0
0.497745,0
0.519583,0
0.542379,0
0.566175,0
0.591015,0
0.616945,0
0.644013,0
0.672268,0
0.701763,0
0.732551,0
0.764691,3.60144e-312
0.798241,3.04186e-300
0.833262,8.07808e-289
0.869821,7.08114e-278
0.907983,2.14663e-267
0.947819,2.35317e-257
0.989404,9.7355e-248
1.03281,1.58367e-238
1.07813,1.05345e-229
1.12543,2.97532e-221
1.1748,3.69888e-213
1.22635,2.09512e-205
1.28015,5.58872e-198
1.33631,7.24664e-191
1.39494,4.70831e-184
1.45615,1.57807e-177
1.52003,2.8056e-171
1.58672,2.71741e-165
1.65634,1.47104e-159
1.72901,4.56118e-154
1.80486,8.29307e-149
1.88405,9.04292e-144
1.96671,6.04255e-139
2.053,2.52591e-134
2.14307,6.73749e-130
2.23709,1.16867e-125
2.33524,1.34241e-121
2.4377,1.03905e-117
2.54465,5.51033e-114
2.65629,2.03444e-110
2.77283,5.30983e-107
2.89448,9.94125e-104
3.02148,1.354e-100
3.15404,1.35972e-97
3.29242,1.01981e-94
3.43687,5.78337e-92
3.58766,2.50932e-89
3.74506,8.42469e-87
3.90937,2.21245e-84
4.08089,4.59212e-82
4.25993,7.60822e-80
4.44683,1.0158e-77
4.64193,1.10291e-75
4.84558,9.82339e-74
5.05818,7.23758e-72
5.2801,4.44636e-70
5.51175,2.29518e-68
5.75357,1.00278e-66
6.006,3.7344e-65
6.26951,1.19336e-63
6.54457,3.29348e-62
6.83171,7.89837e-61
7.13144,1.6557e-59
7.44432,3.05094e-58
7.77093,4.96868e-57
8.11187,7.18868e-56
8.46777,9.28557e-55
8.83928,1.07591e-53
9.22709,1.12338e-52
9.63191,1.06156e-51
10.0545,9.11672e-51
10.4956,7.14392e-50
10.9561,5.12739e-49
11.4368,3.38301e-48
11.9386,2.05909e-47
12.4624,1.16003e-46
13.0091,6.06835e-46
13.5799,2.95677e-45
14.1757,1.34581e-44
14.7976,5.73838e-44
15.4468,2.29829e-43
16.1245,8.66862e-43
16.832,3.08671e-42
17.5705,1.04008e-41
18.3413,3.3239e-41
19.146,1.00966e-40
19.9861,2.92115e-40
20.8629,8.06567e-40
21.7782,2.12943e-39
22.7337,5.38528e-39
23.7311,1.30688e-38
24.7723,3.04834e-38
25.8592,6.84523e-38
26.9937,1.48208e-37
28.178,3.09847e-37
29.4143,6.2636e-37
30.7048,1.23889e-36
32.0519,2.35344e-36
33.4582,4.34002e-36
34.9261,7.77877e-36
36.4584,1.3566e-35
38.058,2.30456e-35
39.7277,3.81743e-35
41.4707,6.17209e-35
43.2902,9.74966e-35
45.1895,1.50605e-34
47.1721,2.27701e-34
49.2417,3.37235e-34
51.4021,4.89659e-34
53.6573,6.97564e-34
56.0115,9.75726e-34
58.4689,1.34102e-33
61.0341,1.8122e-33
63.7119,2.40949e-33
66.5072,3.15404e-33
69.4251,4.06721e-33
72.471,5.16972e-33
75.6506,6.4807e-33
78.9696,8.01673e-33
82.4343,9.79078e-33
86.051,1.18113e-32
89.8264,1.40816e-32
93.7674,1.65987e-32
97.8813,1.93537e-32
102.176,2.23306e-32
106.659,2.55075e-32
111.338,2.8856e-32
116.223,3.23424e-32
121.322,3.59283e-32
126.645,3.95714e-32
132.201,4.32271e-32
138.001,4.68493e-32
144.056,5.03919e-32
150.376,5.38098e-32
156.974,5.70603e-32
163.861,6.01036e-32
171.05,6.29043e-32
178.554,6.54316e-32
186.388,6.76602e-32
194.566,6.95702e-32
203.102,7.11476e-32
212.013,7.2384e-32
221.315,7.32767e-32
231.024,7.38299e-32
241.16,7.40524e-32
251.741,7.39563e-32
262.786,7.35516e-32
274.315,7.28612e-32
286.35,7.19005e-32
298.913,7.06972e-32
312.028,6.92701e-32
325.718,6.76466e-32
340.008,6.58518e-32
354.925,6.39128e-32
370.497,6.18497e-32
386.752,5.96882e-32
403.72,5.7451e-32
421.433,5.5159e-32
439.923,5.28337e-32
459.224,5.04898e-32
479.372,4.81452e-32
500.403,4.58149e-32
522.358,4.35118e-32
545.276,4.12473e-32
569.199,3.90313e-32
594.172,3.68719e-32
620.24,3.47762e-32
647.452,3.27496e-32
675.858,3.07964e-32
705.51,2.89193e-32
736.464,2.71218e-32
768.775,2.54047e-32
802.504,2.37684e-32
837.713,2.22128e-32
874.466,2.07371e-32
912.832,1.93397e-32
952.881,1.802e-32
994.688,1.67752e-32
1038.33,1.56033e-32
1083.88,1.45013e-32
1131.44,1.34673e-32
1181.08,1.24981e-32
1232.9,1.15906e-32
1286.99,1.07424e-32
1343.45,9.95028e-33
1402.39,9.21113e-33
1463.92,8.52254e-33
1528.15,7.88146e-33
1595.19,7.28496e-33
1665.18,6.73076e-33
1738.24,6.21596e-33
1814.5,5.73839e-33
1894.11,5.29541e-33
1977.21,4.88503e-33
2063.96,4.50496e-33
2154.51,4.15308e-33
2249.04,3.82765e-33
2347.71,3.52668e-33
2450.71,3.24853e-33
2558.24,2.99168e-33
2670.48,2.75444e-33
2787.64,2.53553e-33
2909.94,2.3335e-33
3037.61,2.14722e-33
3170.88,1.97541e-33
3310,1.81705e-33
3455.22,1.67117e-33
3606.82,1.53675e-33
3765.06,1.41298e-33
3930.25,1.29898e-33
4102.68,1.19404e-33
4282.68,1.09745e-33
4470.58,1.0086e-33
4666.72,9.26829e-34
4871.46,8.51611e-34
5085.19,7.8245e-34
5308.3,7.18832e-34
5541.19,6.60337e-34
5784.3,6.06561e-34
6038.08,5.57142e-34
6302.99,5.11706e-34
6579.53,4.69949e-34
6868.19,4.31577e-34
7169.53,3.96329e-34
7484.08,3.63934e-34
7812.43,3.34173e-34
8155.19,3.06833e-34
8512.99,2.8172e-34
8886.49,2.58654e-34
9276.37,2.37474e-34
9683.36,2.18017e-34
10108.2,2.00148e-34
10551.7,1.8374e-34
11014.6,1.68672e-34
11497.9,1.54837e-34
12002.3,1.42133e-34
12528.9,1.30469e-34
13078.6,1.19761e-34
13652.4,1.09932e-34
14251.4,1.00906e-34
14876.6,9.26192e-35
15529.3,8.5012e-35
16210.7,7.80288e-35
16921.9,7.16183e-35
17664.3,6.57338e-35
18439.3,6.03322e-35
19248.3,5.53739e-35
20092.8,5.08227e-35
20974.3,4.66452e-35
21894.6,4.28108e-35
22855.1,3.92913e-35
23857.9,3.60609e-35
24904.6,3.30959e-35
25997.3,3.03746e-35
27137.9,2.78768e-35
28328.5,2.55836e-35
29571.4,2.34797e-35
30868.8,2.15486e-35
32223.1,1.97764e-35
33636.8,1.81498e-35
35112.6,1.66569e-35
36653.1,1.52868e-35
38261.2,1.40294e-35
39939.9,1.28753e-35
41692.2,1.18162e-35
43521.4,1.08438e-35
45430.8,9.95176e-36
47424,9.13306e-36
49504.7,8.3817e-36
51676.6,7.69215e-36
53943.9,7.05931e-36
56310.6,6.47833e-36
58781.1,5.94535e-36
61360.1,5.4562e-36
64052.2,5.0073e-36
66862.4,4.59532e-36
69795.9,4.21724e-36
72858.1,3.87014e-36
76054.6,3.55172e-36
79391.4,3.25949e-36
82874.6,2.9913e-36
86510.6,2.7451e-36
90306.1,2.51924e-36
94268.2,2.31196e-36
98404,2.12173e-36
102721,1.94709e-36
107228,1.78689e-36
111933,1.63986e-36
116844,1.50493e-36
121970,1.38106e-36
127321,1.26743e-36
132907,1.16314e-36
138738,1.0674e-36
144825,9.79578e-37
151179,8.98978e-37
157812,8.24982e-37
164736,7.57102e-37
171963,6.94807e-37
179508,6.37617e-37
187384,5.85153e-37
195605,5.37007e-37
204187,4.92805e-37
213145,4.52257e-37
222497,4.15045e-37
232258,3.80882e-37
242448,3.49543e-37
253085,3.20783e-37
264189,2.94379e-37
275780,2.70158e-37
287879,2.4792e-37
300510,2.27522e-37
313694,2.08801e-37
327457,1.91615e-37
341824,1.75849e-37
356821,1.61375e-37
372476,1.48097e-37
388818,1.35912e-37
405877,1.24725e-37
423684,1.14463e-37
442272,1.05041e-37
461676,9.63986e-38
481932,8.8464e-38
503076,8.11854e-38
525148,7.4503e-38
548188,6.83731e-38
572239,6.27476e-38
597345,5.75829e-38
623552,5.28451e-38
650910,4.84955e-38
679468,4.45054e-38
709278,4.08422e-38
740397,3.74819e-38
772881,3.43968e-38
806790,3.15668e-38
842187,2.89685e-38
879136,2.65851e-38
917707,2.43969e-38
957970,2.23897e-38
1e+06,2.05468e-38
