Dark Matter mass = 11.5139 GeV
Coupling = 1.83402e-12T in GeV, sigmav in GeV^-2
2.07543e-10,-nan
2.16649e-10,-nan
2.26154e-10,-nan
2.36076e-10,-nan
2.46434e-10,-nan
2.57246e-10,-nan
2.68532e-10,-nan
2.80314e-10,-nan
2.92612e-10,-nan
3.0545e-10,-nan
3.18851e-10,-nan
3.3284e-10,-nan
3.47443e-10,-nan
3.62687e-10,-nan
3.78599e-10,-nan
3.9521e-10,-nan
4.12549e-10,-nan
4.30649e-10,-nan
4.49543e-10,-nan
4.69266e-10,-nan
4.89855e-10,-nan
5.11346e-10,-nan
5.33781e-10,-nan
5.572e-10,-nan
5.81646e-10,-nan
6.07165e-10,-nan
6.33803e-10,-nan
6.61611e-10,-nan
6.90638e-10,-nan
7.20939e-10,-nan
7.52569e-10,-nan
7.85587e-10,-nan
8.20053e-10,-nan
8.56032e-10,-nan
8.93589e-10,-nan
9.32794e-10,-nan
9.73719e-10,-nan
1.01644e-09,-nan
1.06103e-09,-nan
1.10759e-09,-nan
1.15618e-09,-nan
1.20691e-09,-nan
1.25986e-09,-nan
1.31513e-09,-nan
1.37283e-09,-nan
1.43306e-09,-nan
1.49594e-09,-nan
1.56157e-09,-nan
1.63008e-09,-nan
1.7016e-09,-nan
1.77625e-09,-nan
1.85418e-09,-nan
1.93553e-09,-nan
2.02045e-09,-nan
2.10909e-09,-nan
2.20163e-09,-nan
2.29822e-09,-nan
2.39905e-09,-nan
2.50431e-09,-nan
2.61418e-09,-nan
2.72887e-09,-nan
2.8486e-09,-nan
2.97358e-09,-nan
3.10404e-09,-nan
3.24022e-09,-nan
3.38238e-09,-nan
3.53078e-09,-nan
3.68569e-09,-nan
3.84739e-09,-nan
4.01619e-09,-nan
4.1924e-09,-nan
4.37633e-09,-nan
4.56834e-09,-nan
4.76877e-09,-nan
4.97799e-09,-nan
5.19639e-09,-nan
5.42438e-09,-nan
5.66237e-09,-nan
5.91079e-09,-nan
6.17012e-09,-nan
6.44083e-09,-nan
6.72341e-09,-nan
7.01839e-09,-nan
7.32631e-09,-nan
7.64774e-09,-nan
7.98328e-09,-nan
8.33353e-09,-nan
8.69915e-09,-nan
9.08082e-09,-nan
9.47922e-09,-nan
9.89511e-09,-nan
1.03292e-08,-nan
1.07824e-08,-nan
1.12555e-08,-nan
1.17493e-08,-nan
1.22648e-08,-nan
1.28029e-08,-nan
1.33646e-08,-nan
1.3951e-08,-nan
1.4563e-08,-nan
1.5202e-08,-nan
1.58689e-08,-nan
1.65652e-08,-nan
1.72919e-08,-nan
1.80506e-08,-nan
1.88425e-08,-nan
1.96692e-08,-nan
2.05322e-08,-nan
2.1433e-08,-nan
2.23733e-08,-nan
2.33549e-08,-nan
2.43796e-08,-nan
2.54492e-08,-nan
2.65658e-08,-nan
2.77313e-08,-nan
2.8948e-08,-nan
3.0218e-08,-nan
3.15438e-08,-nan
3.29278e-08,-nan
3.43724e-08,-nan
3.58805e-08,-nan
3.74547e-08,-nan
3.90979e-08,-nan
4.08133e-08,-nan
4.26039e-08,-nan
4.44731e-08,-nan
4.64243e-08,-nan
4.84611e-08,-nan
5.05873e-08,-nan
5.28067e-08,-nan
5.51235e-08,-nan
5.7542e-08,-nan
6.00666e-08,-nan
6.27019e-08,-nan
6.54529e-08,-nan
6.83245e-08,-nan
7.13222e-08,-nan
7.44513e-08,-nan
7.77178e-08,-nan
8.11275e-08,-nan
8.46869e-08,-nan
8.84024e-08,-nan
9.22809e-08,-nan
9.63296e-08,-nan
1.00556e-07,-nan
1.04968e-07,-nan
1.09573e-07,-nan
1.1438e-07,-nan
1.19399e-07,-nan
1.24637e-07,-nan
1.30105e-07,-nan
1.35814e-07,-nan
1.41772e-07,-nan
1.47992e-07,-nan
1.54485e-07,-nan
1.61263e-07,-nan
1.68338e-07,-nan
1.75724e-07,-nan
1.83433e-07,-nan
1.91481e-07,-nan
1.99882e-07,-nan
2.08652e-07,-nan
2.17806e-07,-nan
2.27362e-07,-nan
2.37337e-07,-nan
2.4775e-07,-nan
2.5862e-07,-nan
2.69966e-07,-nan
2.81811e-07,-nan
2.94175e-07,-nan
3.07081e-07,-nan
3.20554e-07,-nan
3.34618e-07,-nan
3.49299e-07,-nan
3.64624e-07,-nan
3.80621e-07,-nan
3.9732e-07,-nan
4.14752e-07,-nan
4.32949e-07,-nan
4.51944e-07,-nan
4.71772e-07,-nan
4.92471e-07,-nan
5.14077e-07,-nan
5.36632e-07,-nan
5.60175e-07,-nan
5.84752e-07,-nan
6.10408e-07,-nan
6.37188e-07,-nan
6.65144e-07,-nan
6.94326e-07,-nan
7.24789e-07,-nan
7.56588e-07,-nan
7.89782e-07,-nan
8.24433e-07,-nan
8.60604e-07,-nan
8.98361e-07,-nan
9.37776e-07,-nan
9.78919e-07,-nan
1.02187e-06,-nan
1.0667e-06,-nan
1.1135e-06,-nan
1.16235e-06,-nan
1.21335e-06,-nan
1.26659e-06,-nan
1.32215e-06,-nan
1.38016e-06,-nan
1.44072e-06,-nan
1.50392e-06,-nan
1.56991e-06,-nan
1.63878e-06,-nan
1.71068e-06,-nan
1.78574e-06,-nan
1.86408e-06,-nan
1.94587e-06,-nan
2.03124e-06,-nan
2.12036e-06,-nan
2.21339e-06,-nan
2.3105e-06,-nan
2.41187e-06,-nan
2.51768e-06,-nan
2.62814e-06,-nan
2.74345e-06,-nan
2.86381e-06,-nan
2.98946e-06,-nan
3.12062e-06,-nan
3.25753e-06,-nan
3.40045e-06,-nan
3.54964e-06,-nan
3.70537e-06,-nan
3.86794e-06,-nan
4.03764e-06,-nan
4.21479e-06,-nan
4.39971e-06,-nan
4.59274e-06,-nan
4.79424e-06,-nan
5.00458e-06,-nan
5.22415e-06,-nan
5.45335e-06,-nan
5.69261e-06,-nan
5.94236e-06,-nan
6.20307e-06,-nan
6.47523e-06,-nan
6.75932e-06,-nan
7.05587e-06,-nan
7.36544e-06,-nan
7.68859e-06,-nan
8.02591e-06,-nan
8.37804e-06,-nan
8.74561e-06,-nan
9.12931e-06,-nan
9.52985e-06,-nan
9.94796e-06,-nan
1.03844e-05,-nan
1.084e-05,-nan
1.13156e-05,-nan
1.18121e-05,-nan
1.23303e-05,-nan
1.28713e-05,-nan
1.3436e-05,-nan
1.40255e-05,-nan
1.46408e-05,-nan
1.52832e-05,-nan
1.59537e-05,-nan
1.66536e-05,-nan
1.73843e-05,-nan
1.8147e-05,-nan
1.89432e-05,-nan
1.97743e-05,-nan
2.06418e-05,-nan
2.15475e-05,-nan
2.24928e-05,-nan
2.34797e-05,-nan
2.45098e-05,-nan
2.55851e-05,-nan
2.67077e-05,-nan
2.78794e-05,-nan
2.91026e-05,-nan
3.03794e-05,-nan
3.17123e-05,-nan
3.31036e-05,-nan
3.4556e-05,-nan
3.60721e-05,-nan
3.76547e-05,-nan
3.93067e-05,-nan
4.10313e-05,-nan
4.28315e-05,-nan
4.47106e-05,-nan
4.66722e-05,-nan
4.87199e-05,-nan
5.08574e-05,-nan
5.30887e-05,-nan
5.54179e-05,-nan
5.78493e-05,-nan
6.03874e-05,-nan
6.30368e-05,-nan
6.58024e-05,-nan
6.86894e-05,-nan
7.17031e-05,-nan
7.48489e-05,-nan
7.81328e-05,-nan
8.15608e-05,-nan
8.51392e-05,-nan
8.88745e-05,-nan
9.27738e-05,-nan
9.68441e-05,-nan
0.000101093,-nan
0.000105528,-nan
0.000110158,-nan
0.000114991,-nan
0.000120036,-nan
0.000125303,-nan
0.0001308,-nan
0.000136539,-nan
0.000142529,-nan
0.000148783,-nan
0.00015531,-nan
0.000162124,-nan
0.000169237,-nan
0.000176662,-nan
0.000184413,-nan
0.000192504,-nan
0.00020095,-nan
0.000209766,-nan
0.000218969,-nan
0.000228576,-nan
0.000238605,-nan
0.000249073,-nan
0.000260001,-nan
0.000271408,-nan
0.000283316,-nan
0.000295746,-nan
0.000308721,-nan
0.000322266,-nan
0.000336405,-nan
0.000351164,-nan
0.000366571,-nan
0.000382654,-nan
0.000399442,-nan
0.000416967,-nan
0.000435261,-nan
0.000454358,-nan
0.000474292,-nan
0.000495101,-nan
0.000516823,-nan
0.000539498,-nan
0.000563167,-nan
0.000587875,-nan
0.000613668,-nan
0.000640591,-nan
0.000668696,-nan
0.000698035,-nan
0.00072866,-nan
0.000760629,-nan
0.000794,-nan
0.000828836,-nan
0.0008652,-nan
0.000903159,-nan
0.000942784,-nan
0.000984147,-nan
0.00102733,-nan
0.0010724,-nan
0.00111945,-nan
0.00116856,-nan
0.00121983,-nan
0.00127335,-nan
0.00132922,-nan
0.00138753,-nan
0.00144841,-nan
0.00151196,-nan
0.00157829,-nan
0.00164754,-nan
0.00171982,-nan
0.00179527,-nan
0.00187404,-nan
0.00195626,-nan
0.00204209,-nan
0.00213168,-nan
0.00222521,-nan
0.00232283,-nan
0.00242475,-nan
0.00253113,-nan
0.00264218,-nan
0.0027581,-nan
0.00287911,-nan
0.00300542,-nan
0.00313728,-nan
0.00327493,-nan
0.00341861,-nan
0.0035686,-nan
0.00372516,-nan
0.0038886,-nan
0.00405921,-nan
0.0042373,-nan
0.0044232,-nan
0.00461727,-nan
0.00481984,-nan
0.00503131,-nan
0.00525205,-nan
0.00548247,-nan
0.00572301,-nan
0.0059741,-nan
0.0062362,-nan
0.00650981,-nan
0.00679542,-nan
0.00709356,-nan
0.00740478,-nan
0.00772965,-nan
0.00806878,-nan
0.00842278,-nan
0.00879232,-nan
0.00917807,-nan
0.00958075,-nan
0.0100011,-nan
0.0104399,-nan
0.0108979,-nan
0.011376,-nan
0.0118751,-nan
0.0123961,-nan
0.01294,-nan
0.0135077,-nan
0.0141004,-nan
0.014719,-nan
0.0153648,-nan
0.0160389,-nan
0.0167426,-nan
0.0174771,-nan
0.0182439,-nan
0.0190443,-nan
0.0198799,-nan
0.0207521,-nan
0.0216626,-nan
0.022613,-nan
0.0236051,-nan
0.0246407,-nan
0.0257218,-nan
0.0268503,-nan
0.0280283,-nan
0.029258,-nan
0.0305417,9.88581e-39
0.0318816,1.03191e-38
0.0332804,1.07711e-38
0.0347405,1.1243e-38
0.0362647,1.17354e-38
0.0378558,1.22494e-38
0.0395167,1.27859e-38
0.0412504,1.33458e-38
0.0430602,1.39302e-38
0.0449494,1.45402e-38
0.0469215,1.51768e-38
0.0489801,1.58412e-38
0.0511291,1.65346e-38
0.0533723,1.72583e-38
0.0557139,1.80136e-38
0.0581583,1.88018e-38
0.0607099,1.96245e-38
0.0633734,2.0483e-38
0.0661539,2.1379e-38
0.0690563,2.23141e-38
0.072086,2.32899e-38
0.0752487,2.43083e-38
0.0785501,2.5371e-38
0.0819964,2.64801e-38
0.0855939,2.76374e-38
0.0893492,2.88451e-38
0.0932693,3.01053e-38
0.0973613,3.14204e-38
0.101633,3.27926e-38
0.106092,3.42245e-38
0.110747,3.57186e-38
0.115605,3.72776e-38
0.120677,3.89043e-38
0.125972,4.06015e-38
0.131499,4.23723e-38
0.137268,4.42199e-38
0.143291,4.61476e-38
0.149577,4.81587e-38
0.15614,5.02568e-38
0.16299,5.24457e-38
0.170141,5.47291e-38
0.177606,5.71112e-38
0.185398,5.95961e-38
0.193532,6.21882e-38
0.202023,6.48919e-38
0.210886,6.77121e-38
0.220139,7.06536e-38
0.229797,7.37216e-38
0.239879,7.69214e-38
0.250403,8.02584e-38
0.26139,8.37385e-38
0.272858,8.73676e-38
0.284829,9.1152e-38
0.297325,9.5098e-38
0.31037,9.92125e-38
0.323987,1.03502e-37
0.338202,1.07975e-37
0.35304,1.12637e-37
0.368529,1.17498e-37
0.384698,1.22565e-37
0.401576,1.27846e-37
0.419194,1.3335e-37
0.437586,1.39086e-37
0.456784,1.45064e-37
0.476825,1.51294e-37
0.497745,1.57784e-37
0.519583,1.64547e-37
0.542379,1.71592e-37
0.566175,1.78931e-37
0.591015,1.86575e-37
0.616945,1.94536e-37
0.644013,2.02827e-37
0.672268,2.1146e-37
0.701763,2.20449e-37
0.732551,2.29807e-37
0.764691,2.39547e-37
0.798241,2.49685e-37
0.833262,2.60236e-37
0.869821,2.71214e-37
0.907983,2.82635e-37
0.947819,2.94516e-37
0.989404,3.06873e-37
1.03281,3.19723e-37
1.07813,3.33083e-37
1.12543,3.46972e-37
1.1748,3.61407e-37
1.22635,3.76408e-37
1.28015,3.91993e-37
1.33631,4.08181e-37
1.39494,4.24994e-37
1.45615,4.42449e-37
1.52003,4.60569e-37
1.58672,4.79373e-37
1.65634,4.98882e-37
1.72901,5.19117e-37
1.80486,5.40101e-37
1.88405,5.61852e-37
1.96671,5.84394e-37
2.053,6.07747e-37
2.14307,6.31932e-37
2.23709,6.56971e-37
2.33524,6.82883e-37
2.4377,7.0969e-37
2.54465,7.3741e-37
2.65629,7.66064e-37
2.77283,7.9567e-37
2.89448,8.26245e-37
3.02148,8.57806e-37
3.15404,8.9037e-37
3.29242,9.2395e-37
3.43687,9.58559e-37
3.58766,9.94208e-37
3.74506,1.03091e-36
3.90937,1.06867e-36
4.08089,1.10749e-36
4.25993,1.14737e-36
4.44683,1.18832e-36
4.64193,1.23034e-36
4.84558,1.27341e-36
5.05818,1.31753e-36
5.2801,1.36268e-36
5.51175,1.40886e-36
5.75357,1.45602e-36
6.006,1.50415e-36
6.26951,1.55323e-36
6.54457,1.6032e-36
6.83171,1.65403e-36
7.13144,1.70567e-36
7.44432,1.75807e-36
7.77093,1.81117e-36
8.11187,1.86489e-36
8.46777,1.91917e-36
8.83928,1.97393e-36
9.22709,2.02907e-36
9.63191,2.0845e-36
10.0545,2.14011e-36
10.4956,2.1958e-36
10.9561,2.25143e-36
11.4368,2.30689e-36
11.9386,2.36204e-36
12.4624,2.41674e-36
13.0091,2.47082e-36
13.5799,2.52414e-36
14.1757,2.57653e-36
14.7976,2.62782e-36
15.4468,2.67781e-36
16.1245,2.72634e-36
16.832,2.77321e-36
17.5705,2.81823e-36
18.3413,2.86119e-36
19.146,2.90191e-36
19.9861,2.94017e-36
20.8629,2.97577e-36
21.7782,3.00853e-36
22.7337,3.03823e-36
23.7311,3.06469e-36
24.7723,3.08771e-36
25.8592,3.10712e-36
26.9937,3.12274e-36
28.178,3.13441e-36
29.4143,3.14198e-36
30.7048,3.14532e-36
32.0519,3.1443e-36
33.4582,3.13882e-36
34.9261,3.1288e-36
36.4584,3.11417e-36
38.058,3.09489e-36
39.7277,3.07094e-36
41.4707,3.04232e-36
43.2902,3.00906e-36
45.1895,2.97123e-36
47.1721,2.92889e-36
49.2417,2.88216e-36
51.4021,2.83116e-36
53.6573,2.77607e-36
56.0115,2.71706e-36
58.4689,2.68264e-36
61.0341,2.61862e-36
63.7119,2.55147e-36
66.5072,2.48142e-36
69.4251,2.40878e-36
72.471,2.33383e-36
75.6506,2.25688e-36
78.9696,2.17824e-36
82.4343,2.09824e-36
86.051,2.01719e-36
89.8264,1.93543e-36
93.7674,1.85327e-36
97.8813,1.77104e-36
102.176,1.68904e-36
106.659,1.60757e-36
111.338,1.52691e-36
116.223,1.44735e-36
121.322,1.36916e-36
126.645,1.29261e-36
132.201,1.21789e-36
138.001,1.14519e-36
144.056,1.07467e-36
150.376,1.00646e-36
156.974,9.40687e-37
163.861,8.77436e-37
171.05,8.16818e-37
178.554,7.58891e-37
186.388,7.03675e-37
194.566,6.5119e-37
203.102,6.01472e-37
212.013,5.54473e-37
221.315,5.10179e-37
231.024,4.68533e-37
241.16,4.29499e-37
251.741,3.92988e-37
262.786,3.58932e-37
274.315,3.27244e-37
286.35,2.9783e-37
298.913,2.70592e-37
312.028,2.45427e-37
325.718,2.22231e-37
340.008,2.00893e-37
354.925,1.81314e-37
370.497,1.63382e-37
386.752,1.46997e-37
403.72,1.32052e-37
421.433,1.1845e-37
439.923,1.06095e-37
459.224,9.48922e-38
479.372,8.47534e-38
500.403,7.55944e-38
522.358,6.73358e-38
545.276,5.99005e-38
569.199,5.32184e-38
594.172,4.72228e-38
620.24,4.18518e-38
647.452,3.70477e-38
675.858,3.27572e-38
705.51,2.89309e-38
736.464,2.55236e-38
768.775,2.24934e-38
802.504,1.98024e-38
837.713,1.74155e-38
874.466,1.53012e-38
912.832,1.34308e-38
952.881,1.17779e-38
994.688,1.03191e-38
1038.33,9.03287e-39
1083.88,7.90022e-39
1131.44,6.9038e-39
1181.08,6.02815e-39
1232.9,5.25937e-39
1286.99,4.58513e-39
1343.45,3.99433e-39
1402.39,3.47711e-39
1463.92,3.02474e-39
1528.15,2.62942e-39
1595.19,2.28423e-39
1665.18,1.98307e-39
1738.24,1.72053e-39
1814.5,1.49185e-39
1894.11,1.29278e-39
1977.21,1.11963e-39
2063.96,9.69127e-40
2154.51,8.38399e-40
2249.04,7.24919e-40
2347.71,6.26478e-40
2450.71,5.41132e-40
2558.24,4.67187e-40
2670.48,4.03155e-40
2787.64,3.4774e-40
2909.94,2.99808e-40
3037.61,2.58371e-40
3170.88,2.22567e-40
3310,1.91646e-40
3455.22,1.64955e-40
3606.82,1.41926e-40
3765.06,1.22066e-40
3930.25,1.04947e-40
4102.68,9.01969e-41
4282.68,7.74927e-41
4470.58,6.65557e-41
4666.72,5.71433e-41
4871.46,4.90464e-41
5085.19,4.20838e-41
5308.3,3.60987e-41
5541.19,3.09556e-41
5784.3,2.65377e-41
6038.08,2.2744e-41
6302.99,1.94873e-41
6579.53,1.66925e-41
6868.19,1.42948e-41
7169.53,1.22385e-41
7484.08,1.04754e-41
7812.43,8.96418e-42
8155.19,7.66917e-42
8512.99,6.55977e-42
8886.49,5.60961e-42
9276.37,4.79605e-42
9683.36,4.09962e-42
10108.2,3.50359e-42
10551.7,2.99362e-42
11014.6,2.55739e-42
11497.9,2.1843e-42
12002.3,1.8653e-42
12528.9,1.59259e-42
13078.6,1.35952e-42
13652.4,1.16035e-42
14251.4,9.90196e-43
14876.6,8.44852e-43
15529.3,7.20726e-43
16210.7,6.1474e-43
16921.9,5.24259e-43
17664.3,4.47028e-43
18439.3,3.81118e-43
19248.3,3.24879e-43
20092.8,2.76899e-43
20974.3,2.35973e-43
21894.6,2.01069e-43
22855.1,1.71305e-43
23857.9,1.45928e-43
24904.6,1.24295e-43
25997.3,1.05856e-43
27137.9,9.01409e-44
28328.5,7.67498e-44
29571.4,6.53405e-44
30868.8,5.5621e-44
32223.1,4.73419e-44
33636.8,4.02908e-44
35112.6,3.42862e-44
36653.1,2.91734e-44
38261.2,2.48204e-44
39939.9,2.11149e-44
41692.2,1.79607e-44
43521.4,1.52762e-44
45430.8,1.29918e-44
47424,1.10479e-44
49504.7,9.394e-45
51676.6,7.98697e-45
53943.9,6.79009e-45
56310.6,5.77206e-45
58781.1,4.90624e-45
61360.1,4.16995e-45
64052.2,3.54386e-45
66862.4,3.01154e-45
69795.9,2.55897e-45
72858.1,2.17423e-45
76054.6,1.8472e-45
79391.4,1.56925e-45
82874.6,1.33301e-45
86510.6,1.13226e-45
90306.1,9.61673e-46
94268.2,8.16728e-46
98404,6.93581e-46
102721,5.88962e-46
107228,5.0009e-46
111933,4.24601e-46
116844,3.60483e-46
121970,3.06027e-46
127321,2.59782e-46
132907,2.20511e-46
138738,1.87165e-46
144825,1.58853e-46
151179,1.34815e-46
157812,1.14408e-46
164736,9.7084e-47
171963,8.23789e-47
179508,6.98972e-47
187384,5.93034e-47
195605,5.03126e-47
204187,4.26824e-47
213145,3.62076e-47
222497,3.07134e-47
232258,2.60515e-47
242448,2.20962e-47
253085,1.87404e-47
264189,1.58935e-47
275780,1.34784e-47
287879,1.14298e-47
300510,9.69207e-48
313694,8.21817e-48
327457,6.96808e-48
341824,5.90789e-48
356821,5.00877e-48
372476,4.24631e-48
388818,3.59976e-48
405877,3.05152e-48
423684,2.58667e-48
442272,2.19254e-48
461676,1.85839e-48
481932,1.57509e-48
503076,1.33493e-48
525148,1.13135e-48
548188,9.58772e-49
572239,8.12489e-49
597345,6.88499e-49
623552,5.83408e-49
650910,4.9434e-49
679468,4.18854e-49
709278,3.54882e-49
740397,3.0067e-49
772881,2.5473e-49
806790,2.15802e-49
842187,1.82816e-49
879136,1.54867e-49
917707,1.31187e-49
957970,1.11123e-49
1e+06,9.41253e-50
