Dark Matter mass = 339.322 GeV
Coupling = 9.14787e-12T in GeV, sigmav in GeV^-2
Channel: t
#############################
T,sigmav
2.07543e-10,-nan
2.16649e-10,-nan
2.26154e-10,-nan
2.36076e-10,-nan
2.46434e-10,-nan
2.57246e-10,-nan
2.68532e-10,-nan
2.80314e-10,-nan
2.92612e-10,-nan
3.0545e-10,-nan
3.18851e-10,-nan
3.3284e-10,-nan
3.47443e-10,-nan
3.62687e-10,-nan
3.78599e-10,-nan
3.9521e-10,-nan
4.12549e-10,-nan
4.30649e-10,-nan
4.49543e-10,-nan
4.69266e-10,-nan
4.89855e-10,-nan
5.11346e-10,-nan
5.33781e-10,-nan
5.572e-10,-nan
5.81646e-10,-nan
6.07165e-10,-nan
6.33803e-10,-nan
6.61611e-10,-nan
6.90638e-10,-nan
7.20939e-10,-nan
7.52569e-10,-nan
7.85587e-10,-nan
8.20053e-10,-nan
8.56032e-10,-nan
8.93589e-10,-nan
9.32794e-10,-nan
9.73719e-10,-nan
1.01644e-09,-nan
1.06103e-09,-nan
1.10759e-09,-nan
1.15618e-09,-nan
1.20691e-09,-nan
1.25986e-09,-nan
1.31513e-09,-nan
1.37283e-09,-nan
1.43306e-09,-nan
1.49594e-09,-nan
1.56157e-09,-nan
1.63008e-09,-nan
1.7016e-09,-nan
1.77625e-09,-nan
1.85418e-09,-nan
1.93553e-09,-nan
2.02045e-09,-nan
2.10909e-09,-nan
2.20163e-09,-nan
2.29822e-09,-nan
2.39905e-09,-nan
2.50431e-09,-nan
2.61418e-09,-nan
2.72887e-09,-nan
2.8486e-09,-nan
2.97358e-09,-nan
3.10404e-09,-nan
3.24022e-09,-nan
3.38238e-09,-nan
3.53078e-09,-nan
3.68569e-09,-nan
3.84739e-09,-nan
4.01619e-09,-nan
4.1924e-09,-nan
4.37633e-09,-nan
4.56834e-09,-nan
4.76877e-09,-nan
4.97799e-09,-nan
5.19639e-09,-nan
5.42438e-09,-nan
5.66237e-09,-nan
5.91079e-09,-nan
6.17012e-09,-nan
6.44083e-09,-nan
6.72341e-09,-nan
7.01839e-09,-nan
7.32631e-09,-nan
7.64774e-09,-nan
7.98328e-09,-nan
8.33353e-09,-nan
8.69915e-09,-nan
9.08082e-09,-nan
9.47922e-09,-nan
9.89511e-09,-nan
1.03292e-08,-nan
1.07824e-08,-nan
1.12555e-08,-nan
1.17493e-08,-nan
1.22648e-08,-nan
1.28029e-08,-nan
1.33646e-08,-nan
1.3951e-08,-nan
1.4563e-08,-nan
1.5202e-08,-nan
1.58689e-08,-nan
1.65652e-08,-nan
1.72919e-08,-nan
1.80506e-08,-nan
1.88425e-08,-nan
1.96692e-08,-nan
2.05322e-08,-nan
2.1433e-08,-nan
2.23733e-08,-nan
2.33549e-08,-nan
2.43796e-08,-nan
2.54492e-08,-nan
2.65658e-08,-nan
2.77313e-08,-nan
2.8948e-08,-nan
3.0218e-08,-nan
3.15438e-08,-nan
3.29278e-08,-nan
3.43724e-08,-nan
3.58805e-08,-nan
3.74547e-08,-nan
3.90979e-08,-nan
4.08133e-08,-nan
4.26039e-08,-nan
4.44731e-08,-nan
4.64243e-08,-nan
4.84611e-08,-nan
5.05873e-08,-nan
5.28067e-08,-nan
5.51235e-08,-nan
5.7542e-08,-nan
6.00666e-08,-nan
6.27019e-08,-nan
6.54529e-08,-nan
6.83245e-08,-nan
7.13222e-08,-nan
7.44513e-08,-nan
7.77178e-08,-nan
8.11275e-08,-nan
8.46869e-08,-nan
8.84024e-08,-nan
9.22809e-08,-nan
9.63296e-08,-nan
1.00556e-07,-nan
1.04968e-07,-nan
1.09573e-07,-nan
1.1438e-07,-nan
1.19399e-07,-nan
1.24637e-07,-nan
1.30105e-07,-nan
1.35814e-07,-nan
1.41772e-07,-nan
1.47992e-07,-nan
1.54485e-07,-nan
1.61263e-07,-nan
1.68338e-07,-nan
1.75724e-07,-nan
1.83433e-07,-nan
1.91481e-07,-nan
1.99882e-07,-nan
2.08652e-07,-nan
2.17806e-07,-nan
2.27362e-07,-nan
2.37337e-07,-nan
2.4775e-07,-nan
2.5862e-07,-nan
2.69966e-07,-nan
2.81811e-07,-nan
2.94175e-07,-nan
3.07081e-07,-nan
3.20554e-07,-nan
3.34618e-07,-nan
3.49299e-07,-nan
3.64624e-07,-nan
3.80621e-07,-nan
3.9732e-07,-nan
4.14752e-07,-nan
4.32949e-07,-nan
4.51944e-07,-nan
4.71772e-07,-nan
4.92471e-07,-nan
5.14077e-07,-nan
5.36632e-07,-nan
5.60175e-07,-nan
5.84752e-07,-nan
6.10408e-07,-nan
6.37188e-07,-nan
6.65144e-07,-nan
6.94326e-07,-nan
7.24789e-07,-nan
7.56588e-07,-nan
7.89782e-07,-nan
8.24433e-07,-nan
8.60604e-07,-nan
8.98361e-07,-nan
9.37776e-07,-nan
9.78919e-07,-nan
1.02187e-06,-nan
1.0667e-06,-nan
1.1135e-06,-nan
1.16235e-06,-nan
1.21335e-06,-nan
1.26659e-06,-nan
1.32215e-06,-nan
1.38016e-06,-nan
1.44072e-06,-nan
1.50392e-06,-nan
1.56991e-06,-nan
1.63878e-06,-nan
1.71068e-06,-nan
1.78574e-06,-nan
1.86408e-06,-nan
1.94587e-06,-nan
2.03124e-06,-nan
2.12036e-06,-nan
2.21339e-06,-nan
2.3105e-06,-nan
2.41187e-06,-nan
2.51768e-06,-nan
2.62814e-06,-nan
2.74345e-06,-nan
2.86381e-06,-nan
2.98946e-06,-nan
3.12062e-06,-nan
3.25753e-06,-nan
3.40045e-06,-nan
3.54964e-06,-nan
3.70537e-06,-nan
3.86794e-06,-nan
4.03764e-06,-nan
4.21479e-06,-nan
4.39971e-06,-nan
4.59274e-06,-nan
4.79424e-06,-nan
5.00458e-06,-nan
5.22415e-06,-nan
5.45335e-06,-nan
5.69261e-06,-nan
5.94236e-06,-nan
6.20307e-06,-nan
6.47523e-06,-nan
6.75932e-06,-nan
7.05587e-06,-nan
7.36544e-06,-nan
7.68859e-06,-nan
8.02591e-06,-nan
8.37804e-06,-nan
8.74561e-06,-nan
9.12931e-06,-nan
9.52985e-06,-nan
9.94796e-06,-nan
1.03844e-05,-nan
1.084e-05,-nan
1.13156e-05,-nan
1.18121e-05,-nan
1.23303e-05,-nan
1.28713e-05,-nan
1.3436e-05,-nan
1.40255e-05,-nan
1.46408e-05,-nan
1.52832e-05,-nan
1.59537e-05,-nan
1.66536e-05,-nan
1.73843e-05,-nan
1.8147e-05,-nan
1.89432e-05,-nan
1.97743e-05,-nan
2.06418e-05,-nan
2.15475e-05,-nan
2.24928e-05,-nan
2.34797e-05,-nan
2.45098e-05,-nan
2.55851e-05,-nan
2.67077e-05,-nan
2.78794e-05,-nan
2.91026e-05,-nan
3.03794e-05,-nan
3.17123e-05,-nan
3.31036e-05,-nan
3.4556e-05,-nan
3.60721e-05,-nan
3.76547e-05,-nan
3.93067e-05,-nan
4.10313e-05,-nan
4.28315e-05,-nan
4.47106e-05,-nan
4.66722e-05,-nan
4.87199e-05,-nan
5.08574e-05,-nan
5.30887e-05,-nan
5.54179e-05,-nan
5.78493e-05,-nan
6.03874e-05,-nan
6.30368e-05,-nan
6.58024e-05,-nan
6.86894e-05,-nan
7.17031e-05,-nan
7.48489e-05,-nan
7.81328e-05,-nan
8.15608e-05,-nan
8.51392e-05,-nan
8.88745e-05,-nan
9.27738e-05,-nan
9.68441e-05,-nan
0.000101093,-nan
0.000105528,-nan
0.000110158,-nan
0.000114991,-nan
0.000120036,-nan
0.000125303,-nan
0.0001308,-nan
0.000136539,-nan
0.000142529,-nan
0.000148783,-nan
0.00015531,-nan
0.000162124,-nan
0.000169237,-nan
0.000176662,-nan
0.000184413,-nan
0.000192504,-nan
0.00020095,-nan
0.000209766,-nan
0.000218969,-nan
0.000228576,-nan
0.000238605,-nan
0.000249073,-nan
0.000260001,-nan
0.000271408,-nan
0.000283316,-nan
0.000295746,-nan
0.000308721,-nan
0.000322266,-nan
0.000336405,-nan
0.000351164,-nan
0.000366571,-nan
0.000382654,-nan
0.000399442,-nan
0.000416967,-nan
0.000435261,-nan
0.000454358,-nan
0.000474292,-nan
0.000495101,-nan
0.000516823,-nan
0.000539498,-nan
0.000563167,-nan
0.000587875,-nan
0.000613668,-nan
0.000640591,-nan
0.000668696,-nan
0.000698035,-nan
0.00072866,-nan
0.000760629,-nan
0.000794,-nan
0.000828836,-nan
0.0008652,-nan
0.000903159,-nan
0.000942784,-nan
0.000984147,-nan
0.00102733,-nan
0.0010724,-nan
0.00111945,-nan
0.00116856,-nan
0.00121983,-nan
0.00127335,-nan
0.00132922,-nan
0.00138753,-nan
0.00144841,-nan
0.00151196,-nan
0.00157829,-nan
0.00164754,-nan
0.00171982,-nan
0.00179527,-nan
0.00187404,-nan
0.00195626,-nan
0.00204209,-nan
0.00213168,-nan
0.00222521,-nan
0.00232283,-nan
0.00242475,-nan
0.00253113,-nan
0.00264218,-nan
0.0027581,-nan
0.00287911,-nan
0.00300542,-nan
0.00313728,-nan
0.00327493,-nan
0.00341861,-nan
0.0035686,-nan
0.00372516,-nan
0.0038886,-nan
0.00405921,-nan
0.0042373,-nan
0.0044232,-nan
0.00461727,-nan
0.00481984,-nan
0.00503131,-nan
0.00525205,-nan
0.00548247,-nan
0.00572301,-nan
0.0059741,-nan
0.0062362,-nan
0.00650981,-nan
0.00679542,-nan
0.00709356,-nan
0.00740478,-nan
0.00772965,-nan
0.00806878,-nan
0.00842278,-nan
0.00879232,-nan
0.00917807,-nan
0.00958075,-nan
0.0100011,-nan
0.0104399,-nan
0.0108979,-nan
0.011376,-nan
0.0118751,-nan
0.0123961,-nan
0.01294,-nan
0.0135077,-nan
0.0141004,-nan
0.014719,-nan
0.0153648,-nan
0.0160389,-nan
0.0167426,-nan
0.0174771,-nan
0.0182439,-nan
0.0190443,-nan
0.0198799,-nan
0.0207521,-nan
0.0216626,-nan
0.022613,-nan
0.0236051,-nan
0.0246407,-nan
0.0257218,-nan
0.0268503,-nan
0.0280283,-nan
0.029258,-nan
0.0305417,0
0.0318816,0
0.0332804,0
0.0347405,0
0.0362647,0
0.0378558,0
0.0395167,0
0.0412504,0
0.0430602,0
0.0449494,0
0.0469215,0
0.0489801,0
0.0511291,0
0.0533723,0
0.0557139,0
0.0581583,0
0.0607099,0
0.0633734,0
0.0661539,0
0.0690563,0
0.072086,0
0.0752487,0
0.0785501,0
0.0819964,0
0.0855939,0
0.0893492,0
0.0932693,0
0.0973613,0
0.101633,0
0.106092,0
0.110747,0
0.115605,0
0.120677,0
0.125972,0
0.131499,0
0.137268,0
0.143291,0
0.149577,0
0.15614,0
0.16299,0
0.170141,0
0.177606,0
0.185398,0
0.193532,0
0.202023,0
0.210886,0
0.220139,0
0.229797,0
0.239879,0
0.250403,0
0.26139,0
0.272858,0
0.284829,0
0.297325,0
0.31037,0
0.323987,0
0.338202,0
0.35304,0
0.368529,0
0.384698,0
0.401576,0
0.419194,0
0.437586,0
0.456784,0
0.476825,0
0.497745,0
0.519583,0
0.542379,1.49637e-297
0.566175,2.88273e-286
0.591015,1.85816e-275
0.616945,4.19624e-265
0.644013,3.46961e-255
0.672268,1.09569e-245
0.701763,1.37609e-236
0.732551,7.14491e-228
0.764691,1.5917e-219
0.798241,1.57649e-211
0.833262,7.18268e-204
0.869821,1.55536e-196
0.907983,1.65161e-189
0.947819,8.86216e-183
0.989404,2.47284e-176
1.03281,3.68831e-170
1.07813,3.01915e-164
1.12543,1.39105e-158
1.1748,3.6958e-153
1.22635,5.79508e-148
1.28015,5.48336e-143
1.33631,3.1983e-138
1.39494,1.17365e-133
1.45615,2.76309e-129
1.52003,4.25232e-125
1.58672,4.35537e-121
1.65634,3.02037e-117
1.72901,1.44174e-113
1.80486,4.8124e-110
1.88405,1.14038e-106
1.96671,1.94642e-103
2.053,2.42636e-100
2.14307,2.23858e-97
2.23709,1.54816e-94
2.33524,8.12422e-92
2.4377,3.27294e-89
2.54465,1.02363e-86
2.65629,2.51214e-84
2.77283,4.88757e-82
2.89448,7.61301e-80
3.02148,9.58329e-78
3.15404,9.83734e-76
3.29242,8.30593e-74
3.43687,5.81607e-72
3.58766,3.40434e-70
3.74506,1.67836e-68
3.90937,7.01985e-67
4.08089,2.50828e-65
4.25993,7.70747e-64
4.44683,2.04972e-62
4.64193,4.74647e-61
4.84558,9.62648e-60
5.05818,1.71953e-58
5.2801,2.71966e-57
5.51175,3.82831e-56
5.75357,4.8196e-55
6.006,5.4521e-54
6.26951,5.56691e-53
6.54457,5.15264e-52
6.83171,4.34108e-51
7.13144,3.34217e-50
7.44432,2.36027e-49
7.77093,1.5345e-48
8.11187,9.21605e-48
8.46777,5.13021e-47
8.83928,2.6553e-46
9.22709,1.28174e-45
9.63191,5.78707e-45
10.0545,2.45073e-44
10.4956,9.76045e-44
10.9561,3.66513e-43
11.4368,1.30081e-42
11.9386,4.37382e-42
12.4624,1.39638e-41
13.0091,4.24199e-41
13.5799,1.22872e-40
14.1757,3.40021e-40
14.7976,9.00629e-40
15.4468,2.28746e-39
16.1245,5.58057e-39
16.832,1.30989e-38
17.5705,2.96285e-38
18.3413,6.46783e-38
19.146,1.36461e-37
19.9861,2.78651e-37
20.8629,5.5143e-37
21.7782,1.05888e-36
22.7337,1.9754e-36
23.7311,3.58442e-36
24.7723,6.33316e-36
25.8592,1.09074e-35
26.9937,1.83297e-35
28.178,3.00851e-35
29.4143,4.82735e-35
30.7048,7.579e-35
32.0519,1.16528e-34
33.4582,1.75596e-34
34.9261,2.59537e-34
36.4584,3.76538e-34
38.058,5.36599e-34
39.7277,7.51648e-34
41.4707,1.03558e-33
43.2902,1.40419e-33
45.1895,1.87498e-33
47.1721,2.46683e-33
49.2417,3.19955e-33
51.4021,4.09324e-33
53.6573,5.1676e-33
56.0115,6.44103e-33
58.4689,8.01435e-33
61.0341,9.76069e-33
63.7119,1.17528e-32
66.5072,1.39965e-32
69.4251,1.64925e-32
72.471,1.92351e-32
75.6506,2.22126e-32
78.9696,2.54065e-32
82.4343,2.87919e-32
86.051,3.23377e-32
89.8264,3.60071e-32
93.7674,3.97586e-32
97.8813,4.35468e-32
102.176,4.73234e-32
106.659,5.10385e-32
111.338,5.46422e-32
116.223,5.80854e-32
121.322,6.13211e-32
126.645,6.43059e-32
132.201,6.70007e-32
138.001,6.93716e-32
144.056,7.13907e-32
150.376,7.30364e-32
156.974,7.42937e-32
163.861,7.51545e-32
171.05,7.56174e-32
178.554,7.5687e-32
186.388,7.5374e-32
194.566,7.46946e-32
203.102,7.36694e-32
212.013,7.23232e-32
221.315,7.06839e-32
231.024,6.87838e-32
241.16,6.66615e-32
251.741,6.43417e-32
262.786,6.18581e-32
274.315,5.92429e-32
286.35,5.65275e-32
298.913,5.3742e-32
312.028,5.0915e-32
325.718,4.8073e-32
340.008,4.52385e-32
354.925,4.24369e-32
370.497,3.96843e-32
386.752,3.70002e-32
403.72,3.43962e-32
421.433,3.18855e-32
439.923,2.94782e-32
459.224,2.71798e-32
479.372,2.49964e-32
500.403,2.29314e-32
522.358,2.09868e-32
545.276,1.9162e-32
569.199,1.74564e-32
594.172,1.58678e-32
620.24,1.43933e-32
647.452,1.30291e-32
675.858,1.17708e-32
705.51,1.06136e-32
736.464,9.55236e-33
768.775,8.58176e-33
802.504,7.69635e-33
837.713,6.89057e-33
874.466,6.15915e-33
912.832,5.49666e-33
952.881,4.89794e-33
994.688,4.35796e-33
1038.33,3.87192e-33
1083.88,3.43535e-33
1131.44,3.04392e-33
1181.08,2.69358e-33
1232.9,2.38054e-33
1286.99,2.10134e-33
1343.45,1.8527e-33
1402.39,1.63161e-33
1463.92,1.43533e-33
1528.15,1.26131e-33
1595.19,1.10723e-33
1665.18,9.71009e-34
1738.24,8.50716e-34
1814.5,7.44631e-34
1894.11,6.51179e-34
1977.21,5.68957e-34
2063.96,4.96692e-34
2154.51,4.33249e-34
2249.04,3.77606e-34
2347.71,3.28857e-34
2450.71,2.86185e-34
2558.24,2.48871e-34
2670.48,2.16268e-34
2787.64,1.8781e-34
2909.94,1.62987e-34
3037.61,1.41356e-34
3170.88,1.22519e-34
3310,1.06128e-34
3455.22,9.18773e-35
3606.82,7.94946e-35
3765.06,6.87431e-35
3930.25,5.94144e-35
4102.68,5.1325e-35
4282.68,4.43149e-35
4470.58,3.82438e-35
4666.72,3.29888e-35
4871.46,2.84429e-35
5085.19,2.45126e-35
5308.3,2.11163e-35
5541.19,1.8183e-35
5784.3,1.56508e-35
6038.08,1.34659e-35
6302.99,1.15817e-35
6579.53,9.95734e-36
6868.19,8.55774e-36
7169.53,7.35232e-36
7484.08,6.31452e-36
7812.43,5.42141e-36
8155.19,4.65312e-36
8512.99,3.99246e-36
8886.49,3.42456e-36
9276.37,2.93658e-36
9683.36,2.5174e-36
10108.2,2.15745e-36
10551.7,1.84846e-36
11014.6,1.58331e-36
11497.9,1.35584e-36
12002.3,1.16076e-36
12528.9,9.93499e-37
13078.6,8.5014e-37
13652.4,7.27299e-37
14251.4,6.22066e-37
14876.6,5.31942e-37
15529.3,4.54777e-37
16210.7,3.88724e-37
16921.9,3.32196e-37
17664.3,2.83832e-37
18439.3,2.42462e-37
19248.3,2.07083e-37
20092.8,1.76833e-37
20974.3,1.50974e-37
21894.6,1.28875e-37
22855.1,1.09991e-37
23857.9,9.3858e-38
24904.6,8.00784e-38
25997.3,6.83108e-38
27137.9,5.82633e-38
28328.5,4.9686e-38
29571.4,4.2365e-38
30868.8,3.61175e-38
32223.1,3.07868e-38
33636.8,2.62393e-38
35112.6,2.23604e-38
36653.1,1.90523e-38
38261.2,1.62315e-38
39939.9,1.38266e-38
41692.2,1.17765e-38
43521.4,1.00291e-38
45430.8,8.53998e-39
47424,7.2711e-39
49504.7,6.19004e-39
51676.6,5.26911e-39
53943.9,4.48469e-39
56310.6,3.81663e-39
58781.1,3.24774e-39
61360.1,2.76336e-39
64052.2,2.35098e-39
66862.4,1.99994e-39
69795.9,1.70114e-39
72858.1,1.44685e-39
76054.6,1.23045e-39
79391.4,1.04632e-39
82874.6,8.89664e-40
86510.6,7.56392e-40
90306.1,6.43029e-40
94268.2,5.46609e-40
98404,4.64607e-40
102721,3.94873e-40
107228,3.35578e-40
111933,2.85165e-40
116844,2.42306e-40
121970,2.05871e-40
127321,1.74903e-40
132907,1.48581e-40
138738,1.26211e-40
144825,1.07202e-40
151179,9.1049e-41
157812,7.73245e-41
164736,6.56643e-41
171963,5.57586e-41
179508,4.73439e-41
187384,4.01966e-41
195605,3.4126e-41
204187,2.89704e-41
213145,2.45921e-41
222497,2.08742e-41
232258,1.77173e-41
242448,1.5037e-41
253085,1.27614e-41
264189,1.08295e-41
275780,9.18954e-42
287879,7.79749e-42
300510,6.61595e-42
313694,5.61315e-42
327457,4.76207e-42
341824,4.03983e-42
356821,3.42695e-42
372476,2.9069e-42
388818,2.46564e-42
405877,2.09125e-42
423684,1.77363e-42
442272,1.50417e-42
461676,1.27559e-42
481932,1.0817e-42
503076,9.17232e-43
525148,7.77735e-43
548188,6.59425e-43
572239,5.59087e-43
597345,4.73994e-43
623552,4.01836e-43
650910,3.40647e-43
679468,2.88764e-43
709278,2.44772e-43
740397,2.07474e-43
772881,1.75852e-43
806790,1.49044e-43
842187,1.26317e-43
879136,1.07052e-43
917707,9.07211e-44
957970,7.68788e-44
1e+06,6.5146e-44
