Dark Matter mass = 11.5139 GeV
Coupling = 1.83402e-12T in GeV, sigmav in GeV^-2
3.20554e-07,-nan
3.34618e-07,-nan
3.49299e-07,-nan
3.64624e-07,-nan
3.80621e-07,-nan
3.9732e-07,-nan
4.14752e-07,-nan
4.32949e-07,-nan
4.51944e-07,-nan
4.71772e-07,-nan
4.92471e-07,-nan
5.14077e-07,-nan
5.36632e-07,-nan
5.60175e-07,-nan
5.84752e-07,-nan
6.10408e-07,-nan
6.37188e-07,-nan
6.65144e-07,-nan
6.94326e-07,-nan
7.24789e-07,-nan
7.56588e-07,-nan
7.89782e-07,-nan
8.24433e-07,-nan
8.60604e-07,-nan
8.98361e-07,-nan
9.37776e-07,-nan
9.78919e-07,-nan
1.02187e-06,-nan
1.0667e-06,-nan
1.1135e-06,-nan
1.16235e-06,-nan
1.21335e-06,-nan
1.26659e-06,-nan
1.32215e-06,-nan
1.38016e-06,-nan
1.44072e-06,-nan
1.50392e-06,-nan
1.56991e-06,-nan
1.63878e-06,-nan
1.71068e-06,-nan
1.78574e-06,-nan
1.86408e-06,-nan
1.94587e-06,-nan
2.03124e-06,-nan
2.12036e-06,-nan
2.21339e-06,-nan
2.3105e-06,-nan
2.41187e-06,-nan
2.51768e-06,-nan
2.62814e-06,-nan
2.74345e-06,-nan
2.86381e-06,-nan
2.98946e-06,-nan
3.12062e-06,-nan
3.25753e-06,-nan
3.40045e-06,-nan
3.54964e-06,-nan
3.70537e-06,-nan
3.86794e-06,-nan
4.03764e-06,-nan
4.21479e-06,-nan
4.39971e-06,-nan
4.59274e-06,-nan
4.79424e-06,-nan
5.00458e-06,-nan
5.22415e-06,-nan
5.45335e-06,-nan
5.69261e-06,-nan
5.94236e-06,-nan
6.20307e-06,-nan
6.47523e-06,-nan
6.75932e-06,-nan
7.05587e-06,-nan
7.36544e-06,-nan
7.68859e-06,-nan
8.02591e-06,-nan
8.37804e-06,-nan
8.74561e-06,-nan
9.12931e-06,-nan
9.52985e-06,-nan
9.94796e-06,-nan
1.03844e-05,-nan
1.084e-05,-nan
1.13156e-05,-nan
1.18121e-05,-nan
1.23303e-05,-nan
1.28713e-05,-nan
1.3436e-05,-nan
1.40255e-05,-nan
1.46408e-05,-nan
1.52832e-05,-nan
1.59537e-05,-nan
1.66536e-05,-nan
1.73843e-05,-nan
1.8147e-05,-nan
1.89432e-05,-nan
1.97743e-05,-nan
2.06418e-05,-nan
2.15475e-05,-nan
2.24928e-05,-nan
2.34797e-05,-nan
2.45098e-05,-nan
2.55851e-05,-nan
2.67077e-05,-nan
2.78794e-05,-nan
2.91026e-05,-nan
3.03794e-05,-nan
3.17123e-05,-nan
3.31036e-05,-nan
3.4556e-05,-nan
3.60721e-05,-nan
3.76547e-05,-nan
3.93067e-05,-nan
4.10313e-05,-nan
4.28315e-05,-nan
4.47106e-05,-nan
4.66722e-05,-nan
4.87199e-05,-nan
5.08574e-05,-nan
5.30887e-05,-nan
5.54179e-05,-nan
5.78493e-05,-nan
6.03874e-05,-nan
6.30368e-05,-nan
6.58024e-05,-nan
6.86894e-05,-nan
7.17031e-05,-nan
7.48489e-05,-nan
7.81328e-05,-nan
8.15608e-05,-nan
8.51392e-05,-nan
8.88745e-05,-nan
9.27738e-05,-nan
9.68441e-05,-nan
0.000101093,-nan
0.000105528,-nan
0.000110158,-nan
0.000114991,-nan
0.000120036,-nan
0.000125303,-nan
0.0001308,-nan
0.000136539,-nan
0.000142529,-nan
0.000148783,-nan
0.00015531,-nan
0.000162124,-nan
0.000169237,-nan
0.000176662,-nan
0.000184413,-nan
0.000192504,-nan
0.00020095,-nan
0.000209766,-nan
0.000218969,-nan
0.000228576,-nan
0.000238605,-nan
0.000249073,-nan
0.000260001,-nan
0.000271408,-nan
0.000283316,-nan
0.000295746,-nan
0.000308721,-nan
0.000322266,-nan
0.000336405,-nan
0.000351164,-nan
0.000366571,-nan
0.000382654,-nan
0.000399442,-nan
0.000416967,-nan
0.000435261,-nan
0.000454358,-nan
0.000474292,-nan
0.000495101,-nan
0.000516823,-nan
0.000539498,-nan
0.000563167,-nan
0.000587875,-nan
0.000613668,-nan
0.000640591,-nan
0.000668696,-nan
0.000698035,-nan
0.00072866,-nan
0.000760629,-nan
0.000794,-nan
0.000828836,-nan
0.0008652,-nan
0.000903159,-nan
0.000942784,-nan
0.000984147,-nan
0.00102733,-nan
0.0010724,-nan
0.00111945,-nan
0.00116856,-nan
0.00121983,-nan
0.00127335,-nan
0.00132922,-nan
0.00138753,-nan
0.00144841,-nan
0.00151196,-nan
0.00157829,-nan
0.00164754,-nan
0.00171982,-nan
0.00179527,-nan
0.00187404,-nan
0.00195626,-nan
0.00204209,-nan
0.00213168,-nan
0.00222521,-nan
0.00232283,-nan
0.00242475,-nan
0.00253113,-nan
0.00264218,-nan
0.0027581,-nan
0.00287911,-nan
0.00300542,-nan
0.00313728,-nan
0.00327493,-nan
0.00341861,-nan
0.0035686,-nan
0.00372516,-nan
0.0038886,-nan
0.00405921,-nan
0.0042373,-nan
0.0044232,-nan
0.00461727,-nan
0.00481984,-nan
0.00503131,-nan
0.00525205,-nan
0.00548247,-nan
0.00572301,-nan
0.0059741,-nan
0.0062362,-nan
0.00650981,-nan
0.00679542,-nan
0.00709356,-nan
0.00740478,-nan
0.00772965,-nan
0.00806878,-nan
0.00842278,-nan
0.00879232,-nan
0.00917807,-nan
0.00958075,-nan
0.0100011,-nan
0.0104399,-nan
0.0108979,-nan
0.011376,-nan
0.0118751,-nan
0.0123961,-nan
0.01294,-nan
0.0135077,-nan
0.0141004,-nan
0.014719,-nan
0.0153648,-nan
0.0160389,-nan
0.0167426,-nan
0.0174771,-nan
0.0182439,-nan
0.0190443,-nan
0.0198799,-nan
0.0207521,-nan
0.0216626,-nan
0.022613,1.08339e-33
0.0236051,1.08333e-33
0.0246407,1.08327e-33
0.0257218,1.08321e-33
0.0268503,1.08314e-33
0.0280283,1.08307e-33
0.029258,1.08299e-33
0.0305417,1.08291e-33
0.0318816,1.08283e-33
0.0332804,1.08275e-33
0.0347405,1.08266e-33
0.0362647,1.08257e-33
0.0378558,1.08247e-33
0.0395167,1.08237e-33
0.0412504,1.08227e-33
0.0430602,1.08216e-33
0.0449494,1.08204e-33
0.0469215,1.08192e-33
0.0489801,1.0818e-33
0.0511291,1.08167e-33
0.0533723,1.08153e-33
0.0557139,1.08139e-33
0.0581583,1.08125e-33
0.0607099,1.08109e-33
0.0633734,1.08093e-33
0.0661539,1.08076e-33
0.0690563,1.08059e-33
0.072086,1.08041e-33
0.0752487,1.08022e-33
0.0785501,1.08002e-33
0.0819964,1.07981e-33
0.0855939,1.07959e-33
0.0893492,1.07937e-33
0.0932693,1.07913e-33
0.0973613,1.07888e-33
0.101633,1.07863e-33
0.106092,1.07836e-33
0.110747,1.07808e-33
0.115605,1.07779e-33
0.120677,1.07748e-33
0.125972,1.07717e-33
0.131499,1.07683e-33
0.137268,1.07649e-33
0.143291,1.07613e-33
0.149577,1.07575e-33
0.15614,1.07536e-33
0.16299,1.07495e-33
0.170141,1.07452e-33
0.177606,1.07407e-33
0.185398,1.07361e-33
0.193532,1.07312e-33
0.202023,1.07262e-33
0.210886,1.07209e-33
0.220139,1.07154e-33
0.229797,1.07096e-33
0.239879,1.07036e-33
0.250403,1.06973e-33
0.26139,1.06908e-33
0.272858,1.0684e-33
0.284829,1.06769e-33
0.297325,1.06695e-33
0.31037,1.06618e-33
0.323987,1.06537e-33
0.338202,1.06453e-33
0.35304,1.06366e-33
0.368529,1.06275e-33
0.384698,1.06179e-33
0.401576,1.0608e-33
0.419194,1.05977e-33
0.437586,1.05869e-33
0.456784,1.05757e-33
0.476825,1.05639e-33
0.497745,1.05517e-33
0.519583,1.0539e-33
0.542379,1.05257e-33
0.566175,1.05119e-33
0.591015,1.04975e-33
0.616945,1.04825e-33
0.644013,1.04669e-33
0.672268,1.04506e-33
0.701763,1.04337e-33
0.732551,1.0416e-33
0.764691,1.03976e-33
0.798241,1.03785e-33
0.833262,1.03585e-33
0.869821,1.03378e-33
0.907983,1.03162e-33
0.947819,1.02937e-33
0.989404,1.02703e-33
1.03281,1.02459e-33
1.07813,1.02206e-33
1.12543,1.01942e-33
1.1748,1.01668e-33
1.22635,1.01383e-33
1.28015,1.01087e-33
1.33631,1.00779e-33
1.39494,1.00458e-33
1.45615,1.00125e-33
1.52003,9.97796e-34
1.58672,9.94203e-34
1.65634,9.90471e-34
1.72901,9.86596e-34
1.80486,9.82572e-34
1.88405,9.78396e-34
1.96671,9.74063e-34
2.053,9.69567e-34
2.14307,9.64904e-34
2.23709,9.60069e-34
2.33524,9.55057e-34
2.4377,9.49863e-34
2.54465,9.44481e-34
2.65629,9.38908e-34
2.77283,9.33137e-34
2.89448,9.27164e-34
3.02148,9.20984e-34
3.15404,9.14592e-34
3.29242,9.07983e-34
3.43687,9.01153e-34
3.58766,8.94097e-34
3.74506,8.86809e-34
3.90937,8.79287e-34
4.08089,8.71526e-34
4.25993,8.63522e-34
4.44683,8.55272e-34
4.64193,8.46771e-34
4.84558,8.38017e-34
5.05818,8.29007e-34
5.2801,8.19739e-34
5.51175,8.10211e-34
5.75357,8.00421e-34
6.006,7.90368e-34
6.26951,7.80051e-34
6.54457,7.69471e-34
6.83171,7.58627e-34
7.13144,7.47522e-34
7.44432,7.36156e-34
7.77093,7.24533e-34
8.11187,7.12656e-34
8.46777,7.00528e-34
8.83928,6.88154e-34
9.22709,6.7554e-34
9.63191,6.62692e-34
10.0545,6.49618e-34
10.4956,6.36325e-34
10.9561,6.22823e-34
11.4368,6.09122e-34
11.9386,5.95233e-34
12.4624,5.81167e-34
13.0091,5.66938e-34
13.5799,5.52559e-34
14.1757,5.38045e-34
14.7976,5.23411e-34
15.4468,5.08675e-34
16.1245,4.93852e-34
16.832,4.78962e-34
17.5705,4.64024e-34
18.3413,4.49056e-34
19.146,4.34079e-34
19.9861,4.19113e-34
20.8629,4.04181e-34
21.7782,3.89303e-34
22.7337,3.74501e-34
23.7311,3.59798e-34
24.7723,3.45215e-34
25.8592,3.30775e-34
26.9937,3.16499e-34
28.178,3.0241e-34
29.4143,2.88528e-34
30.7048,2.74874e-34
32.0519,2.6147e-34
33.4582,2.48333e-34
34.9261,2.35483e-34
36.4584,2.22937e-34
38.058,2.10711e-34
39.7277,1.98821e-34
41.4707,1.87281e-34
43.2902,1.78074e-34
45.1895,1.67342e-34
47.1721,1.56989e-34
49.2417,1.47023e-34
51.4021,1.3745e-34
53.6573,1.28274e-34
56.0115,1.19498e-34
58.4689,1.11123e-34
61.0341,1.03147e-34
63.7119,9.55696e-35
66.5072,8.83857e-35
69.4251,8.15907e-35
72.471,7.51781e-35
75.6506,6.91401e-35
78.9696,6.34679e-35
82.4343,5.81516e-35
86.051,5.31881e-35
89.8264,4.85655e-35
93.7674,4.42629e-35
97.8813,4.02662e-35
102.176,3.65612e-35
106.659,3.31345e-35
111.338,2.99734e-35
116.223,2.70638e-35
121.322,2.43912e-35
126.645,2.19431e-35
132.201,1.97046e-35
138.001,1.7663e-35
144.056,1.5805e-35
150.376,1.41176e-35
156.974,1.25888e-35
163.861,1.12063e-35
171.05,9.95881e-36
178.554,8.83564e-36
186.388,7.82634e-36
194.566,6.92126e-36
203.102,6.11119e-36
212.013,5.38759e-36
221.315,4.74246e-36
231.024,4.16837e-36
241.16,3.65844e-36
251.741,3.20631e-36
262.786,2.80613e-36
274.315,2.45255e-36
286.35,2.14067e-36
298.913,1.86602e-36
312.028,1.62454e-36
325.718,1.41257e-36
340.008,1.22677e-36
354.925,1.06417e-36
370.497,9.22063e-37
386.752,7.98051e-37
403.72,6.89975e-37
421.433,5.95912e-37
439.923,5.14151e-37
459.224,4.43173e-37
479.372,3.8163e-37
500.403,3.28331e-37
522.358,2.82224e-37
545.276,2.42382e-37
569.199,2.07992e-37
594.172,1.78338e-37
620.24,1.52792e-37
647.452,1.30808e-37
675.858,1.11906e-37
705.51,9.56683e-38
736.464,8.17319e-38
768.775,6.97806e-38
802.504,5.95398e-38
837.713,5.07715e-38
874.466,4.32696e-38
912.832,3.68557e-38
952.881,3.13759e-38
994.688,2.66972e-38
1038.33,2.27051e-38
1083.88,1.93008e-38
1131.44,1.63996e-38
1181.08,1.39285e-38
1232.9,1.18248e-38
1286.99,1.00349e-38
1343.45,8.51272e-39
1402.39,7.2188e-39
1463.92,6.11944e-39
1528.15,5.18579e-39
1595.19,4.39319e-39
1665.18,3.72062e-39
1738.24,3.1501e-39
1814.5,2.66633e-39
1894.11,2.25626e-39
1977.21,1.90879e-39
2063.96,1.61444e-39
2154.51,1.36517e-39
2249.04,1.15414e-39
2347.71,9.75529e-40
2450.71,8.24399e-40
2558.24,6.96552e-40
2670.48,5.88428e-40
2787.64,4.97004e-40
2909.94,4.19717e-40
3037.61,3.54395e-40
3170.88,2.99197e-40
3310,2.52561e-40
3455.22,2.13166e-40
3606.82,1.79895e-40
3765.06,1.51799e-40
3930.25,1.28076e-40
4102.68,1.0805e-40
4282.68,9.1146e-41
4470.58,7.68793e-41
4666.72,6.484e-41
4871.46,5.46815e-41
5085.19,4.61108e-41
5308.3,3.88806e-41
5541.19,3.27818e-41
5784.3,2.76377e-41
6038.08,2.32994e-41
6302.99,1.96409e-41
6579.53,1.6556e-41
6868.19,1.39548e-41
7169.53,1.17617e-41
7484.08,9.91285e-42
7812.43,8.35423e-42
8155.19,7.04037e-42
8512.99,5.93291e-42
8886.49,4.99947e-42
9276.37,4.21274e-42
9683.36,3.5497e-42
10108.2,2.99091e-42
10551.7,2.52002e-42
11014.6,2.12321e-42
11497.9,1.78883e-42
12002.3,1.50708e-42
12528.9,1.26967e-42
13078.6,1.06964e-42
13652.4,9.0111e-43
14251.4,7.59115e-43
14876.6,6.39484e-43
15529.3,5.38698e-43
16210.7,4.53788e-43
16921.9,3.82257e-43
17664.3,3.21996e-43
18439.3,2.71232e-43
19248.3,2.28468e-43
20092.8,1.92445e-43
20974.3,1.62099e-43
21894.6,1.36538e-43
22855.1,1.15006e-43
23857.9,9.68684e-44
24904.6,8.15909e-44
25997.3,6.87223e-44
27137.9,5.7883e-44
28328.5,4.87529e-44
29571.4,4.10628e-44
30868.8,3.45854e-44
32223.1,2.91296e-44
33636.8,2.45344e-44
35112.6,2.06639e-44
36653.1,1.7404e-44
38261.2,1.46583e-44
39939.9,1.23457e-44
41692.2,1.03979e-44
43521.4,8.75741e-45
45430.8,7.3757e-45
47424,6.21198e-45
49504.7,5.23185e-45
51676.6,4.40636e-45
53943.9,3.7111e-45
56310.6,3.12554e-45
58781.1,2.63236e-45
61360.1,2.217e-45
64052.2,1.86718e-45
66862.4,1.57255e-45
69795.9,1.32441e-45
72858.1,1.11542e-45
76054.6,9.39413e-46
79391.4,7.91175e-46
82874.6,6.66328e-46
86510.6,5.61182e-46
90306.1,4.72627e-46
94268.2,3.98045e-46
98404,3.35233e-46
102721,2.82332e-46
107228,2.37779e-46
111933,2.00256e-46
116844,1.68654e-46
121970,1.4204e-46
127321,1.19625e-46
132907,1.00747e-46
138738,8.48487e-47
144825,7.14589e-47
151179,6.01821e-47
157812,5.06848e-47
164736,4.26863e-47
171963,3.595e-47
179508,3.02768e-47
187384,2.54988e-47
195605,2.14748e-47
204187,1.80859e-47
213145,1.52317e-47
222497,1.2828e-47
232258,1.08036e-47
242448,9.09869e-48
253085,7.66281e-48
264189,6.45353e-48
275780,5.43509e-48
287879,4.57737e-48
300510,3.85501e-48
313694,3.24664e-48
327457,2.73428e-48
341824,2.30278e-48
356821,1.93937e-48
372476,1.63332e-48
388818,1.37556e-48
405877,1.15848e-48
423684,9.75657e-49
442272,8.21686e-49
461676,6.92013e-49
481932,5.82805e-49
503076,4.90831e-49
525148,4.13372e-49
548188,3.48136e-49
572239,2.93196e-49
597345,2.46926e-49
623552,2.07958e-49
650910,1.75139e-49
679468,1.475e-49
709278,1.24223e-49
740397,1.04619e-49
772881,8.81085e-50
806790,7.42038e-50
842187,6.24935e-50
879136,5.26312e-50
917707,4.43253e-50
957970,3.73302e-50
1e+06,3.1439e-50
